,2760_Don_Giovanni_K_527_-_Overture.wav,2965_fantasie_in_c_major_d_934_a9b2ca46.wav,3016_nocturne_op_32_no_1_in_b_major.wav,3097_giovanni_battista_concerto.wav,"8_Piano_Pieces,_Op_76_4_Intermezzo.wav",Four_Seasons_Violin_Concerto_in.wav,J.S Bach - La passion Selon Saint Matthieu - 1st Partie - 1.wav,J.S Bach - La passion Selon Saint Matthieu - 1st Partie - 4.wav,J.S Bach - La passion Selon Saint Matthieu - 2nd Partie - 2.wav,PMLP245338-gabrielli_suite_m1.wav,Rossini - overture_to_william_tell (1).wav,Rossini - overture_to_william_tell.wav,"Sentimental waltz, no. 6 from Op. 51.wav",Swan Lake Op.20 - Act I Intro.wav,Swan Lake Op.20 - Act II Pt.1.wav,"Symphony_No_6_in_B_minor,_Op_74.wav","Trio for Piano, Flute and Bassoon.wav","What_shall_I_make_of_you,_Ephraim.wav",piano-concerto-no1-in-g-minor.wav,IA_AnotherRag.wav,IA_Bach.wav,IA_Beethoven.wav,IA_Breathless.wav,IA_Chopin.wav,IA_ComingHome.wav,IA_FromTheWillowsKeep.wav,IA_InventionNo1.wav,IA_InventionNo2.wav,IA_InventionNo3.wav,IA_Mahler.wav,IA_Mazurka.wav,IA_Messiaen.wav,IA_Mozart.wav,IA_MozartActI.wav,IA_MozartActII.wav,IA_Prescience.wav,IA_SonataI.wav,IA_SonataII.wav,IA_SpaceTime.wav,IA_Suite.wav,IA_\Vivaldi.wav
1672,1776.489258,1571.923828,1130.493164,2713.183594,1108.959961,3036.181641,3133.081055,2950.048828,2616.28418,4188.208008,1130.493164,1130.493164,1970.288086,1776.489258,2099.487305,2562.451172,1733.422852,2487.084961,1475.024414,1582.69043,882.8613281,2196.386719,1894.921875,968.9941406,2767.016602,4952.636719,1162.792969,1313.525391,1108.959961,1959.521484,775.1953125,2960.81543,882.8613281,1001.293945,1335.058594,947.4609375,775.1953125,602.9296875,301.4648438,506.0302734,2745.483398
1673,1776.489258,1399.658203,1119.726563,2390.185547,1098.193359,2993.115234,3229.980469,2885.449219,2713.183594,4220.507813,1173.55957,1173.55957,1916.455078,1787.255859,2121.020508,2659.350586,1948.754883,2217.919922,1475.024414,1507.324219,742.8955078,2228.686523,1884.155273,893.6279297,2745.483398,4984.936523,1001.293945,1550.390625,1119.726563,1959.521484,775.1953125,2960.81543,742.8955078,2142.553711,1335.058594,947.4609375,775.1953125,592.1630859,301.4648438,506.0302734,2906.982422
1674,1765.722656,1313.525391,1108.959961,2379.418945,1108.959961,2960.81543,3369.946289,2939.282227,2659.350586,4597.338867,1173.55957,1173.55957,1905.688477,1679.589844,2002.587891,2670.117188,1991.821289,2347.119141,1475.024414,1496.557617,753.6621094,2239.453125,1776.489258,829.0283203,2939.282227,4984.936523,915.1611328,1507.324219,1044.360352,1959.521484,785.9619141,2960.81543,753.6621094,2433.251953,1313.525391,936.6943359,764.4287109,592.1630859,301.4648438,506.0302734,2971.582031
1675,1776.489258,1507.324219,1108.959961,2390.185547,1098.193359,2982.348633,3940.576172,2960.81543,2573.217773,4597.338867,1130.493164,1130.493164,2002.587891,1604.223633,2077.954102,2497.851563,1916.455078,2487.084961,1571.923828,1475.024414,753.6621094,2228.686523,1754.956055,829.0283203,3003.881836,4963.40332,936.6943359,1216.625977,990.5273438,1959.521484,785.9619141,2950.048828,753.6621094,1862.62207,1475.024414,936.6943359,764.4287109,592.1630859,301.4648438,527.5634766,2982.348633
1676,1776.489258,1421.191406,1108.959961,2594.750977,1098.193359,2993.115234,3542.211914,2960.81543,2680.883789,4586.572266,1173.55957,1173.55957,2594.750977,1647.290039,2153.320313,2508.618164,2196.386719,2250.219727,1604.223633,1485.791016,872.0947266,2228.686523,1851.855469,818.2617188,3305.34668,4974.169922,1044.360352,925.9277344,990.5273438,1905.688477,785.9619141,2928.515625,872.0947266,915.1611328,3046.948242,947.4609375,839.7949219,592.1630859,301.4648438,516.796875,3068.481445
1677,1787.255859,1475.024414,1098.193359,2616.28418,1065.893555,2993.115234,3326.879883,3003.881836,2917.749023,4597.338867,1173.55957,1173.55957,2508.618164,1604.223633,2099.487305,2444.018555,2217.919922,1873.388672,1561.157227,1507.324219,742.8955078,2207.15332,1798.022461,818.2617188,3294.580078,4963.40332,936.6943359,925.9277344,979.7607422,1884.155273,710.5957031,2939.282227,742.8955078,592.1630859,3036.181641,947.4609375,775.1953125,592.1630859,312.2314453,506.0302734,3305.34668
1678,1798.022461,1227.392578,925.9277344,2723.950195,1033.59375,2497.851563,3294.580078,2982.348633,2917.749023,4543.505859,1184.326172,1184.326172,2530.151367,1765.722656,2142.553711,2400.952148,2250.219727,1851.855469,2045.654297,1496.557617,742.8955078,2239.453125,1787.255859,850.5615234,2993.115234,4952.636719,904.3945313,947.4609375,882.8613281,1841.088867,742.8955078,2950.048828,742.8955078,473.7304688,1614.990234,936.6943359,785.9619141,678.2958984,301.4648438,516.796875,3402.246094
1679,1787.255859,1216.625977,925.9277344,2917.749023,1022.827148,2024.121094,3186.914063,2960.81543,2756.25,4306.640625,1184.326172,1184.326172,2637.817383,2067.1875,2013.354492,2411.71875,2336.352539,2465.551758,1981.054688,1507.324219,807.4951172,2228.686523,1787.255859,807.4951172,2810.083008,4984.936523,796.7285156,947.4609375,829.0283203,1765.722656,818.2617188,2939.282227,807.4951172,462.9638672,1496.557617,936.6943359,785.9619141,742.8955078,290.6982422,506.0302734,3725.244141
1680,1787.255859,1248.925781,925.9277344,2680.883789,1012.060547,2013.354492,3294.580078,2917.749023,2734.716797,4317.407227,1184.326172,1184.326172,2993.115234,1765.722656,1690.356445,2476.318359,2088.720703,5092.602539,1851.855469,1507.324219,764.4287109,2207.15332,1808.789063,882.8613281,2756.25,4963.40332,796.7285156,925.9277344,968.9941406,1819.555664,785.9619141,2745.483398,764.4287109,462.9638672,1399.658203,936.6943359,753.6621094,785.9619141,290.6982422,506.0302734,3563.745117
1681,1873.388672,1205.859375,839.7949219,2627.050781,1001.293945,2067.1875,3316.113281,2917.749023,2788.549805,4338.94043,1184.326172,1184.326172,3046.948242,1690.356445,1754.956055,2745.483398,2034.887695,2497.851563,1733.422852,1507.324219,613.6962891,2174.853516,1948.754883,872.0947266,2950.048828,4963.40332,785.9619141,1356.591797,979.7607422,1582.69043,775.1953125,2304.052734,613.6962891,452.1972656,1324.291992,936.6943359,785.9619141,785.9619141,290.6982422,506.0302734,3316.113281
1682,1787.255859,1195.092773,742.8955078,2960.81543,990.5273438,2067.1875,3305.34668,2960.81543,2788.549805,4295.874023,1184.326172,1184.326172,3262.280273,1722.65625,1862.62207,2659.350586,2713.183594,1884.155273,1561.157227,1475.024414,613.6962891,2142.553711,1916.455078,796.7285156,2950.048828,4952.636719,785.9619141,1464.257813,968.9941406,1571.923828,775.1953125,2648.583984,613.6962891,398.3642578,1335.058594,936.6943359,775.1953125,775.1953125,301.4648438,506.0302734,3326.879883
1683,1787.255859,1184.326172,742.8955078,3068.481445,968.9941406,2508.618164,3283.813477,2982.348633,2616.28418,4059.008789,1184.326172,1184.326172,3348.413086,1754.956055,1744.189453,2519.384766,2702.416992,1873.388672,1539.624023,1431.958008,861.328125,2002.587891,1873.388672,796.7285156,2950.048828,4963.40332,785.9619141,1399.658203,968.9941406,1410.424805,785.9619141,2896.21582,861.328125,355.2978516,1453.491211,936.6943359,785.9619141,775.1953125,301.4648438,495.2636719,3294.580078
1684,1787.255859,1022.827148,732.1289063,2767.016602,968.9941406,2982.348633,3186.914063,2820.849609,2357.885742,4102.075195,1173.55957,1173.55957,3348.413086,1550.390625,1679.589844,2400.952148,2648.583984,1765.722656,1550.390625,1421.191406,947.4609375,1981.054688,1830.322266,796.7285156,2950.048828,4963.40332,785.9619141,1399.658203,882.8613281,1399.658203,1162.792969,2917.749023,947.4609375,355.2978516,1668.823242,936.6943359,775.1953125,721.3623047,301.4648438,495.2636719,3316.113281
