,IA_AnotherRag.wav,IA_Bach.wav,IA_Beethoven.wav,IA_Breathless.wav,IA_Chopin.wav,IA_ComingHome.wav,IA_FromTheWillowsKeep.wav,IA_InventionNo1.wav,IA_InventionNo2.wav,IA_InventionNo3.wav,IA_Mahler.wav,IA_Mazurka.wav,IA_Messiaen.wav,IA_Mozart.wav,IA_MozartActI.wav,IA_MozartActII.wav,IA_Prescience.wav,IA_SonataI.wav,IA_SonataII.wav,IA_SpaceTime.wav,IA_Suite.wav,IA_\Vivaldi.wav
596,1313.525391,1098.193359,785.9619141,6018.530273,753.6621094,4403.540039,4371.240234,710.5957031,1205.859375,785.9619141,968.9941406,678.2958984,1970.288086,1098.193359,1087.426758,2207.15332,1302.758789,236.8652344,624.4628906,2067.1875,742.8955078,3273.046875
597,1313.525391,1087.426758,785.9619141,6083.129883,742.8955078,4403.540039,4382.006836,710.5957031,1184.326172,785.9619141,968.9941406,699.8291016,1959.521484,1087.426758,1076.660156,2196.386719,1173.55957,204.5654297,624.4628906,2077.954102,699.8291016,3273.046875
598,1281.225586,1108.959961,839.7949219,5878.564453,742.8955078,4382.006836,4382.006836,710.5957031,1087.426758,785.9619141,968.9941406,667.5292969,1981.054688,1108.959961,1065.893555,2411.71875,1076.660156,193.7988281,624.4628906,2088.720703,710.5957031,3186.914063
599,1248.925781,1087.426758,829.0283203,5200.268555,775.1953125,4414.306641,4349.707031,721.3623047,1055.126953,785.9619141,968.9941406,678.2958984,2024.121094,1087.426758,1076.660156,3865.209961,1173.55957,193.7988281,613.6962891,2088.720703,1001.293945,3294.580078
600,1302.758789,1065.893555,775.1953125,4328.173828,775.1953125,4425.073242,3240.74707,839.7949219,1033.59375,785.9619141,979.7607422,872.0947266,2088.720703,1065.893555,1044.360352,3865.209961,1152.026367,193.7988281,624.4628906,2056.420898,1022.827148,3413.012695
601,1302.758789,1098.193359,775.1953125,4069.775391,742.8955078,4166.674805,4382.006836,818.2617188,1033.59375,839.7949219,979.7607422,958.2275391,2142.553711,1098.193359,1055.126953,3165.380859,1033.59375,193.7988281,624.4628906,1335.058594,947.4609375,3402.246094
602,1108.959961,1108.959961,689.0625,3994.40918,732.1289063,4198.974609,4392.773438,764.4287109,1055.126953,872.0947266,979.7607422,915.1611328,2088.720703,1108.959961,1065.893555,2982.348633,990.5273438,193.7988281,624.4628906,2088.720703,947.4609375,3283.813477
603,1022.827148,1108.959961,775.1953125,3768.310547,785.9619141,4220.507813,4382.006836,710.5957031,1098.193359,872.0947266,979.7607422,872.0947266,2056.420898,1108.959961,1065.893555,3154.614258,990.5273438,193.7988281,624.4628906,2088.720703,936.6943359,3445.3125
604,1065.893555,1108.959961,872.0947266,3369.946289,904.3945313,4242.041016,4382.006836,699.8291016,1238.15918,872.0947266,1141.259766,785.9619141,2077.954102,1108.959961,1065.893555,3068.481445,990.5273438,193.7988281,624.4628906,2088.720703,936.6943359,3456.079102
605,1087.426758,1108.959961,861.328125,3294.580078,947.4609375,4392.773438,4382.006836,1227.392578,1270.458984,785.9619141,1162.792969,775.1953125,2164.086914,1108.959961,1065.893555,2627.050781,990.5273438,183.0322266,624.4628906,1378.125,936.6943359,3143.847656
606,1108.959961,1108.959961,839.7949219,3143.847656,968.9941406,4392.773438,4382.006836,1604.223633,1119.726563,785.9619141,1022.827148,872.0947266,2217.919922,1108.959961,1055.126953,2314.819336,990.5273438,75.36621094,635.2294922,1335.058594,925.9277344,2993.115234
607,1152.026367,1270.458984,775.1953125,3079.248047,968.9941406,4209.741211,4382.006836,1528.857422,936.6943359,764.4287109,958.2275391,904.3945313,2196.386719,1270.458984,1044.360352,2788.549805,1001.293945,21.53320313,775.1953125,2056.420898,893.6279297,3003.881836
608,1238.15918,1345.825195,785.9619141,2928.515625,925.9277344,4285.107422,4382.006836,1313.525391,936.6943359,872.0947266,882.8613281,1033.59375,2045.654297,1345.825195,1055.126953,3122.314453,1410.424805,21.53320313,721.3623047,2077.954102,861.328125,3025.415039
609,1248.925781,1173.55957,872.0947266,2788.549805,775.1953125,4220.507813,4382.006836,1356.591797,925.9277344,893.6279297,936.6943359,1119.726563,1970.288086,1173.55957,1065.893555,2777.783203,1970.288086,21.53320313,635.2294922,1356.591797,872.0947266,2993.115234
610,1324.291992,1205.859375,861.328125,2659.350586,785.9619141,4392.773438,3197.680664,1571.923828,936.6943359,882.8613281,936.6943359,1227.392578,2077.954102,1205.859375,1055.126953,2799.316406,1927.22168,32.29980469,775.1953125,2045.654297,818.2617188,2950.048828
611,1593.457031,1119.726563,979.7607422,2648.583984,925.9277344,4220.507813,3165.380859,1550.390625,1152.026367,818.2617188,936.6943359,1087.426758,2207.15332,1119.726563,1055.126953,2863.916016,1927.22168,32.29980469,656.7626953,1378.125,818.2617188,2960.81543
612,1711.889648,1313.525391,1001.293945,2648.583984,915.1611328,4166.674805,4382.006836,1270.458984,1162.792969,882.8613281,1087.426758,1044.360352,2002.587891,1313.525391,1055.126953,1959.521484,1905.688477,21.53320313,678.2958984,2056.420898,818.2617188,2917.749023
