,2760_Don_Giovanni_K_527_-_Overture.wav,2965_fantasie_in_c_major_d_934_a9b2ca46.wav,3016_nocturne_op_32_no_1_in_b_major.wav,3097_giovanni_battista_concerto.wav,"8_Piano_Pieces_Op_76_4_Intermezzo.wav",Four_Seasons_Violin_Concerto_in.wav,J.S Bach - La passion Selon Saint Matthieu - 1st Partie - 1.wav,J.S Bach - La passion Selon Saint Matthieu - 1st Partie - 4.wav,J.S Bach - La passion Selon Saint Matthieu - 2nd Partie - 2.wav,PMLP245338-gabrielli_suite_m1.wav,Rossini - overture_to_william_tell.wav,Rossini - overture_to_william_tell.wav,"Sentimental waltz no. 6 from Op. 51.wav",Swan Lake Op.20 - Act I Intro.wav,Swan Lake Op.20 - Act II Pt.1.wav,"Symphony_No_6_in_B_minor_Op_74.wav","Trio for Piano Flute and Bassoon.wav","What_shall_I_make_of_you_Ephraim.wav",piano-concerto-no1-in-g-minor.wav,IA_AnotherRag.wav,IA_Bach.wav,IA_Beethoven.wav,IA_Breathless.wav,IA_Chopin.wav,IA_ComingHome.wav,IA_FromTheWillowsKeep.wav,IA_InventionNo1.wav,IA_InventionNo2.wav,IA_InventionNo3.wav,IA_Mahler.wav,IA_Mazurka.wav,IA_Messiaen.wav,IA_Mozart.wav,IA_MozartActI.wav,IA_MozartActII.wav,IA_Prescience.wav,IA_SonataI.wav,IA_SonataII.wav
1836,1035.588047,1398.552022,566.7256126,2086.613376,525.2927777,1933.134168,1616.437276,1167.811379,1280.927478,2567.346946,571.296282,571.296282,1162.069299,1894.716437,1182.666499,2166.698424,1431.833074,4076.471994,1027.309911,745.4663925,1331.709467,975.9743248,778.5618788,534.6448979,1828.833682,2704.128253,933.7315299,638.0439228,550.8005515,1036.851759,557.2919161,1540.899153,1331.709467,990.608841,946.5751155,1140.929291,800.128239,622.0001408
1837,1018.138444,1355.772042,543.77155,2129.218417,522.225091,2075.714889,1582.097019,1177.788866,1396.240327,2655.83707,598.0853024,598.0853024,1281.981078,1880.112664,1197.868936,2153.651841,1515.75198,2571.064919,1013.436157,721.4223468,1187.413063,956.2879896,711.1525199,537.1389496,1836.772809,2693.136922,923.0326107,621.2075059,544.3219563,1017.354541,586.6717543,1565.823617,1187.413063,1055.753649,999.3000762,1189.406669,772.8247769,615.9556639
1838,1007.569607,1214.323423,545.8982291,2129.40014,556.5277637,2203.125672,1478.474374,1257.793084,1319.092201,2592.922319,561.5475033,561.5475033,1250.824239,1753.755454,1239.679898,2164.183691,1453.50342,1506.287177,1012.336859,685.661907,1007.825201,983.0468409,766.497174,549.2895977,1909.679018,2694.662602,903.0223063,606.3208917,537.9653049,1016.053951,623.529521,1527.216253,1007.825201,1163.789883,977.5177474,1258.583895,744.4389515,624.0347442
1839,996.1596358,1051.422626,535.2469239,2173.184828,568.7044102,2159.640371,1503.059687,1325.760494,1315.248293,2520.417423,549.536561,549.536561,1223.841507,1725.973785,1220.787962,2138.973748,1391.677317,1346.430782,995.8457263,689.6838243,1031.711527,1000.160511,768.3785238,521.197036,1995.486285,2707.178658,888.936512,605.3012351,548.8282347,1011.983223,629.0567307,1499.594275,1031.711527,1228.826989,954.1655098,1300.053749,732.9854818,607.7178018
1840,1022.164176,1116.362087,522.2910776,2196.244413,563.5350505,2280.327069,1525.595776,1365.046725,1418.832741,2556.559106,525.1295069,525.1295069,1347.526413,1786.252306,1269.624378,2111.159676,1304.614057,1325.132572,977.8032275,688.276344,1093.94152,1000.51388,821.5942503,513.2038862,2001.421434,2692.618545,865.8595083,688.4083792,547.7541708,1012.748173,649.4549325,1535.226918,1093.94152,1226.983686,953.3933137,1220.244025,744.0110094,599.581499
1841,1031.10176,1343.759461,544.9026289,2089.106673,585.6814019,2435.250914,1462.026153,1269.662436,1357.127437,2581.282085,560.6318955,560.6318955,1386.943519,1865.360707,1402.482681,2172.78975,1247.444989,1295.164841,988.1375128,683.2093831,1083.394416,1044.484814,778.5350318,539.9483461,1977.81136,2693.188854,790.4009195,827.2502532,540.6149205,1053.915126,668.039725,1539.312932,1083.394416,1173.817879,901.6275364,1183.989696,768.04636,605.9474901
1842,1002.778848,1496.366645,536.1534784,1984.154502,613.4415109,2303.890298,1562.022241,1255.928278,1313.861494,2550.479697,597.1742852,597.1742852,1326.653215,1763.074002,1512.537209,2058.230351,1217.015314,1223.783631,1000.38173,702.1500644,1190.052723,1094.6506,736.0558502,554.2063174,2043.522864,2684.160406,776.0227636,810.8843112,536.163096,1077.933645,668.2922747,1510.887337,1190.052723,1247.66575,896.5119289,1186.305866,772.0506188,594.6698175
1843,991.8524882,1450.499635,513.7873077,2013.18634,590.2661532,2225.556836,1645.58294,1275.52582,1330.309053,2561.087938,596.125844,596.125844,1296.549083,1750.140135,1611.411559,2014.522066,1267.604264,1375.765761,994.8420306,669.8178471,1096.082135,1056.207391,769.1026965,551.8043689,1981.545115,2706.629594,801.3599325,731.5950013,588.2257901,1051.695251,681.492234,1534.231673,1096.082135,1196.78189,1007.454091,1153.410767,808.733084,602.6875794
1844,989.6729742,1334.058724,542.2398535,1887.653308,592.5328864,2433.021407,1609.909849,1360.976833,1219.667212,2582.062853,615.9885964,615.9885964,1312.462458,1776.291674,1547.778517,2072.371163,1333.992161,1462.289325,1041.234298,667.603529,1078.24363,1047.507836,809.8361969,545.8361939,2015.111342,2704.54643,772.6164912,698.4662498,629.927672,1036.936709,674.551934,1624.704562,1078.24363,1239.337709,1173.106944,1159.950279,853.4225481,607.3565307
1845,998.8340068,1234.404318,538.3442652,1666.614088,576.1106967,2459.896971,1600.010975,1420.70103,1266.372804,2604.579085,647.5568793,647.5568793,1286.838836,1818.343429,1293.068063,2106.594373,1301.792838,1463.305478,1056.44864,676.9240374,1105.25416,1001.918039,794.7687747,543.0560509,2050.782716,2688.05454,760.5476179,692.5045629,656.5821954,1094.398862,678.6106794,1645.026532,1105.25416,1356.41244,1167.528411,1198.922702,818.1779424,618.5462079
1846,1043.87644,1172.273312,534.602755,1645.215771,581.6930523,2166.72957,1642.249821,1414.600238,1215.958971,2495.786441,646.0169216,646.0169216,1252.936792,1870.546556,1252.899769,2068.076377,1262.644801,1510.373922,1192.762749,686.8028508,1132.739152,1025.282714,789.3073179,686.8231718,2083.061272,2706.226602,739.9054295,680.35045,604.0642171,1134.352029,687.967634,1597.453173,1132.739152,1498.331243,1172.630333,1205.774166,805.6047888,596.8661282
1847,1034.305339,1187.351938,528.8609114,1691.691511,597.1025711,1971.572799,1666.042575,1438.821368,1201.10737,2376.529375,654.5171253,654.5171253,1283.630642,1757.191896,1413.035171,2070.953658,1310.838383,1604.739262,1268.765088,671.8474889,1147.969066,1096.883677,844.2502534,1042.333588,2140.039211,2704.179084,751.1762327,687.0704538,612.4462684,1113.723224,646.8268024,1584.036531,1147.969066,1589.699481,1248.115346,1206.807774,800.619153,607.3049049
1848,1017.840314,1361.826671,616.4501236,1741.683625,615.3641903,1829.126764,1574.815774,1366.249487,1243.516001,2491.818708,662.3327423,662.3327423,1241.878144,1601.308149,1389.522542,2075.018526,1373.612291,1653.535807,1222.195409,684.6530679,1103.561579,1113.254035,1160.996122,1051.838822,2147.13504,2697.706841,709.0552965,706.4230042,618.4969581,1078.830684,579.4681888,1627.565877,1103.561579,1498.745882,1280.436468,1207.121703,751.9620113,619.8995657
1849,988.1881377,1444.653091,668.9126614,1801.965035,598.3534724,1861.847098,1545.416017,1281.456954,1164.423891,2621.051694,664.0835843,664.0835843,1193.313301,1537.406334,1314.723323,2081.051606,1315.571024,1629.819213,1170.93575,682.0755227,1154.280707,1084.785763,1653.433194,939.33555,2073.644591,2700.243917,675.6069597,843.3704387,562.6947407,1059.495237,591.8515102,1647.007975,1154.280707,1345.235411,1146.489527,1188.477036,706.3031899,596.9812652
1850,985.4030587,1380.881127,660.7315154,1741.084749,570.7363971,2081.598316,1600.899788,1359.673194,1192.573139,2687.689248,676.2761626,676.2761626,1190.83049,1556.754822,1252.906233,2069.414446,1220.217966,1668.113449,1098.714425,689.3791183,1035.289435,1043.315971,1629.313564,864.3446174,2069.693078,2705.223707,615.3913483,916.92114,573.9728938,1106.530884,572.5418937,1680.887121,1035.289435,1434.854783,1098.52533,1201.724405,699.0757758,604.3416974
1851,1004.55739,1364.375072,678.2010613,1780.913598,588.2189752,2316.421537,1534.455837,1453.960449,1109.988514,2514.324368,676.7706634,676.7706634,1255.710561,1657.661266,1234.28518,2065.527536,1273.816625,1667.375166,1068.892563,717.1570153,1061.471178,1035.663658,1446.333647,843.3587996,2171.16777,2700.616471,559.711603,885.9545213,649.401755,1076.658922,555.1211462,1715.064124,1061.471178,1421.906314,1057.192143,1226.598152,732.9929351,612.3274953
1852,1000.58487,1382.614023,655.407932,1576.39445,595.6161676,2442.581105,1561.146966,1398.00067,1128.568993,2612.669422,673.5566363,673.5566363,1298.992344,1702.083101,1324.808687,2056.011173,1329.28993,1539.007552,1034.519021,800.9105108,1113.901963,1046.609109,1591.517951,775.4711643,2219.112828,2713.234949,543.6160403,856.8206535,653.0122436,1031.38044,538.5585806,1668.923042,1113.901963,1397.268732,1032.89217,1299.997584,785.4267925,604.2822067
1853,1002.10252,1391.69466,671.1810088,1421.795524,596.9228927,2443.715357,1707.784502,1427.219408,1295.235199,2671.556461,690.3770399,690.3770399,1289.651852,1659.78978,1232.080686,2127.713064,1340.423912,1585.121504,999.0303247,818.5724045,1101.054497,1067.948468,1588.699374,788.5681441,2198.612787,2688.777332,514.98988,835.7365782,625.7367998,1048.228757,530.5963245,1675.988884,1101.054497,1433.726727,970.7633617,1311.114425,745.3196093,611.6744848
1854,991.5882669,1255.445723,713.1487733,1343.792238,600.5392955,2373.691703,1639.311527,1445.930861,1319.826485,2594.744924,707.7951675,707.7951675,1225.062424,1612.306741,1244.744814,2141.151311,1277.547259,1629.908557,999.5135136,751.9167002,1102.398958,1104.125908,1418.261638,822.2271188,2155.848905,2715.44733,541.6886366,820.9512079,634.0163191,1083.034023,529.4503504,1760.984677,1102.398958,1562.218492,918.8290995,1312.052165,687.3275748,600.2185927
1855,1018.092381,1326.782325,710.0417186,1265.434765,550.7874929,2457.229762,1506.225808,1389.804747,1212.944747,2620.313186,727.1591763,727.1591763,1239.977844,1653.837038,1302.693218,2133.874821,1281.325463,1580.304959,1029.434255,725.7093057,1010.142662,1108.408809,1184.130426,834.4019507,2186.213401,2700.700372,537.4366705,850.2962101,612.1017652,1039.824959,541.2577441,1846.265501,1010.142662,1622.539805,899.6990949,1345.469744,665.5717946,610.2342914
1856,1048.023952,1501.730828,724.4124798,1300.081146,535.1395852,2460.696658,1476.161444,1324.785629,1168.991369,2716.136901,741.5046187,741.5046187,1212.718018,1677.598756,1287.665927,2126.862166,1407.774012,1471.956037,1002.354179,716.0362771,860.3221912,1090.910311,1097.063032,784.4835984,2223.579874,2705.08494,546.8240096,876.9258544,616.7074556,1061.829587,556.5212789,1764.073417,860.3221912,1597.399093,993.8806956,1388.375996,721.385487,607.4899993
1857,1047.233258,1455.216729,665.1474852,1326.352988,527.2464815,2383.052755,1418.325268,1372.133759,1214.664313,2772.882503,738.7162977,738.7162977,1257.199399,1627.291505,1302.976456,2115.437287,1495.055853,1447.735418,967.2639572,703.1434376,890.6124361,1040.904005,883.8060236,763.7317198,2268.336329,2697.858323,542.4156342,913.8675932,632.2374403,1102.773703,573.0116525,1683.484271,890.6124361,1411.48542,981.1884245,1403.842838,722.4497058,615.4878223
1858,1033.184358,1492.669666,611.9532467,1340.729068,518.3871104,2434.89708,1423.426427,1427.799672,1289.44452,2747.602811,754.0892021,754.0892021,1391.328894,1584.601008,1266.84516,2046.384166,1475.294827,1423.608393,953.987904,707.0295008,955.703089,979.7517132,809.9883514,755.6038389,2357.762166,2710.623399,505.06996,927.5418183,631.1059976,1124.321746,565.6262053,1661.788515,955.703089,1375.610599,1034.370805,1388.163537,699.2655328,657.8837891
1859,1034.401515,1313.053729,583.9603071,1542.641703,516.0181926,2746.99201,1389.803786,1391.89898,1357.514711,2743.417606,760.5751645,760.5751645,1465.698426,1597.14262,1294.732513,2120.300807,1399.17523,1570.30964,914.6104779,727.0038944,1020.05125,939.6343531,768.7078733,737.2690181,2360.48852,2698.061937,505.8906599,822.5343708,656.3248998,1145.598594,565.6374633,1637.080703,1020.05125,1444.770049,1066.655453,1378.270821,680.4384589,649.2062107
1860,1010.956866,1191.662667,579.8856749,1644.212738,534.0876835,2435.713542,1411.934887,1404.250726,1313.070598,2797.763968,780.1461301,780.1461301,1442.878008,1610.76415,1320.937326,2119.333483,1421.405965,1721.375395,917.2416575,708.1858268,1134.622658,931.6912803,747.8664143,706.7982096,2149.331079,2717.517615,486.5412616,745.4791445,672.1963654,1181.988127,566.1414216,1599.045363,1134.622658,1460.9864,1007.621002,1420.371438,699.7300691,628.8722023
1861,1008.870927,1235.033057,621.8960887,1718.072738,491.9781521,2204.066291,1508.659088,1551.620714,1229.589912,2580.238152,796.5931548,796.5931548,1492.408653,1650.075672,1186.354124,2093.781756,1409.277084,1670.316438,904.3344869,712.2670327,1248.96233,988.7714881,765.6805465,713.1376217,2060.125024,2703.061209,479.1240388,742.4534372,644.2976246,1177.779016,573.5121857,1634.865542,1248.96233,1475.911032,899.9092548,1464.436933,682.491852,612.7138911
1862,1014.195473,1210.659339,678.3180875,1599.912902,466.9942627,2133.638737,1569.412472,1584.794411,1274.346613,2472.697654,812.7773445,812.7773445,1428.398898,1633.190454,1136.349378,2058.95559,1400.713413,1704.246338,920.8248066,744.8111466,1130.061252,1040.832595,733.083827,731.551054,2148.15792,2711.34099,489.3274855,747.7478067,617.8908302,1167.491039,561.4639048,1640.959946,1130.061252,1658.606962,808.1589257,1400.165932,694.2643341,599.0506779
1863,995.1213776,1222.331466,698.4689731,1524.585885,460.4067036,2100.465362,1533.664003,1517.985178,1197.81603,2513.966802,817.810863,817.810863,1526.229031,1569.848593,1202.426351,1911.394318,1371.734806,1778.035817,901.6617393,745.7871209,1073.222677,1031.417539,744.1251032,754.0278966,2207.989505,2691.794626,753.9822371,750.1904069,635.7320768,1138.452875,551.3185318,1702.508035,1073.222677,1709.808509,751.5970913,1426.898622,698.8446701,602.7644357
1864,1017.17269,1237.130391,689.4729698,1537.993494,445.0034437,2061.27525,1459.536011,1537.527389,1131.874369,2452.284075,817.0292646,817.0292646,1692.392701,1576.020964,1127.590058,1947.53458,1360.588793,1724.198451,942.3975142,728.3693475,1083.793055,1112.535564,765.0936247,761.7150503,2323.940539,2700.111645,818.2513522,750.6157406,647.6198796,1115.919686,556.9159495,1683.702783,1083.793055,1550.447799,748.9057053,1503.865419,710.3008333,622.5317435
1865,1028.542707,1165.388274,745.7917635,1502.082803,438.5177696,2157.002338,1370.153616,1556.14242,1194.520981,2449.49642,822.3140766,822.3140766,1818.192695,1538.397774,1103.819397,2079.806924,1407.84439,1668.018073,949.2334303,716.1206024,1100.373692,1088.605232,736.9021634,709.9449055,2268.936654,2708.197874,752.4571267,765.8305781,658.8506582,1098.173497,560.4890763,1639.246338,1100.373692,1362.835962,749.240934,1495.785262,706.1025495,636.7754284
1866,1037.487084,1105.563589,741.3441094,1409.067818,437.4086737,2151.789221,1504.325756,1549.241913,1218.289152,2508.740629,833.6211713,833.6211713,1765.759631,1500.780298,988.6154178,2150.361528,1419.776492,1683.43499,931.067685,744.5319109,1326.467773,973.4187642,773.0019501,686.3101708,2135.600753,2699.673181,715.7174365,837.3937559,658.1213439,1034.622177,564.2069698,1647.466379,1326.467773,1242.982216,763.1206067,1363.486812,717.6321723,641.1113423
1867,1046.650193,1102.059862,702.4630756,1327.135967,448.547792,2096.593739,1619.897927,1529.254999,1177.165273,2438.420226,851.6271424,851.6271424,1787.045587,1575.966477,937.6942901,2184.671969,1390.412709,1767.155096,1005.931349,763.5337327,1511.135752,944.4976914,795.1398479,654.3909426,2244.587916,2696.014761,716.4125323,857.7716915,632.981328,961.4148055,565.1408002,1636.742064,1511.135752,1338.158236,787.8855701,1285.727106,749.2700131,637.1395969
1868,1056.857029,1142.701266,743.1124143,1266.543917,484.9595434,2149.289663,1650.778385,1550.393046,1169.407202,2527.338182,857.3222346,857.3222346,1714.292716,1650.400465,934.1529718,2089.182547,1455.673958,1779.025518,1195.591261,762.697627,1374.86513,901.6412024,809.7672193,623.7957614,2364.238398,2706.560624,715.0292281,815.565409,641.0947325,933.3073087,563.43763,1659.283027,1374.86513,1309.489274,820.0194928,1284.038911,733.6334639,632.5989605
1869,1060.672569,1231.25782,728.0747431,1271.766846,493.9926436,2342.173025,1524.169776,1570.507078,1158.706518,2485.901638,850.7649244,850.7649244,1553.704729,1663.789862,1000.663651,2110.529972,1576.737737,1784.440175,1185.375616,761.4026542,1310.743029,802.9213807,825.2617893,609.3633754,2334.780536,2708.137645,705.0714448,778.0672381,664.2300303,939.2329086,556.3793262,1669.238976,1310.743029,1295.618747,881.9156791,1138.807604,753.8110807,626.1853707
1870,1085.808663,1254.701614,707.4915451,1288.227314,481.9236996,2203.219732,1450.963434,1573.967544,1124.424616,2432.023693,874.5051909,874.5051909,1452.755379,1645.33437,1108.809195,2191.784741,1496.557697,1601.9861,1098.074319,782.9833017,1248.991432,785.5691949,832.2988722,593.4136004,2242.829534,2698.918163,703.0524407,748.2530005,680.011316,948.5627279,565.4619665,1723.270127,1248.991432,1388.670065,943.9317762,1057.858793,772.7205281,628.8692551
1871,1117.461803,1256.051374,701.4388058,1314.695857,479.5808723,2213.645032,1449.894699,1378.356622,1002.406425,2433.689852,901.9760971,901.9760971,1472.817268,1545.141967,1097.831784,2273.564347,1394.408651,1316.282259,1034.74164,783.6403418,1213.78031,793.364611,866.0522359,603.7533704,2199.242532,2695.754129,671.3918541,731.2928844,680.684682,1002.484673,565.4996897,1799.034916,1213.78031,1612.844056,1067.37212,1118.211782,779.3597046,621.2764922
1872,1137.6337,1244.819059,670.2845838,1794.763935,467.7068589,2383.000006,1362.554011,1274.984445,1070.437949,2424.903649,895.3631748,895.3631748,1478.364012,1613.919788,1039.12682,2198.864745,1427.120235,1209.631638,1037.737496,766.3419538,1173.445199,792.6959881,853.878224,631.7943054,2319.116681,2707.80912,666.8850065,723.9208687,656.7963653,999.5021095,566.4231001,1759.579211,1173.445199,1671.935861,1214.473993,1295.068573,762.4474753,626.0909336
1873,1112.981895,1194.593112,659.5533848,1819.647313,473.9586979,2338.65681,1366.54218,1351.035245,1132.597437,2442.317956,902.1644476,902.1644476,1375.417942,1601.338394,972.4435006,2159.945535,1508.813846,1175.344835,1006.892143,755.0471748,1241.807709,825.2021968,831.1730664,633.2335049,2348.413156,2711.930077,659.067371,758.4098152,641.9582483,1010.794311,560.9432658,1692.908683,1241.807709,1473.665532,1448.758879,1460.748651,754.8584809,621.3153629
1874,1105.020363,1142.651289,666.9211374,1573.28654,461.0084204,2267.683198,1388.501156,1359.71949,1170.750856,2466.104801,938.0381247,938.0381247,1309.51247,1521.742153,917.9739742,2199.615862,1540.331223,1273.456906,1003.662062,757.0225981,1282.686563,808.3426468,815.0185949,621.8043029,2297.905828,2704.34498,661.6864073,886.486329,646.0115907,1052.980491,563.8482132,1695.505481,1282.686563,1283.562904,1522.946343,1481.618631,765.7787992,609.0889045
1875,1158.689713,910.4625516,687.6745786,1424.535484,459.5844591,2371.227783,1378.337333,1348.218738,1155.665254,2459.371118,975.5585326,975.5585326,1326.462934,1495.717645,841.2851951,2121.922926,1575.087992,1278.420572,999.0528639,749.6694282,1418.191389,755.2756515,840.6417095,621.7591509,2425.845089,2718.277228,662.6133578,859.2897681,642.2365345,1095.980258,566.7747892,1709.360929,1418.191389,1368.319682,1197.747677,1450.863963,781.1030987,613.0017237
1876,1166.656214,755.52666,705.5559118,1339.892576,450.7239647,2437.512125,1388.405248,1242.389256,1181.089915,2353.176558,987.2187608,987.2187608,1400.890574,1535.537196,833.2338337,2063.569553,1629.789663,1250.799732,975.4497104,733.0794073,1445.269046,706.9711155,909.5492861,617.1564093,2467.781323,2715.459522,668.036609,798.5286952,632.8249433,1120.905584,572.4574374,1758.479481,1445.269046,1352.563107,1005.137409,1331.243807,753.8198696,626.919253
1877,1171.833308,697.0287131,680.4726198,1368.103295,464.7589655,2467.715756,1466.11886,1247.166572,1202.497969,2350.06502,980.0673289,980.0673289,1430.520488,1568.565179,849.7192117,2104.537482,1681.084415,1177.839654,939.7588681,711.6883429,1430.414354,716.2356119,896.217862,619.5225487,2240.254746,2714.079717,666.0975429,789.6792427,621.0478799,1081.138795,567.1461353,1726.477742,1430.414354,1359.784758,997.6283,1320.795833,753.2213098,614.1470961
1878,1173.7915,677.9840885,707.1565718,1486.064282,443.5980396,2280.022561,1455.539263,1320.563077,1154.406987,2361.443994,988.3521908,988.3521908,1571.565318,1563.272069,912.690084,2115.98319,1577.647682,1077.2421,894.7261791,697.9947189,1348.058983,769.5826505,882.463265,609.1308994,2102.174078,2698.242938,710.3201983,815.9517824,619.2618053,1084.839228,565.7631115,1708.665115,1348.058983,1414.250476,846.9749077,1370.155225,751.9075652,620.3432621
1879,1190.56531,666.8745189,677.6953249,1458.975901,437.1836821,2279.833901,1413.951064,1408.480187,1075.693145,2438.534093,921.0662005,921.0662005,1641.80108,1528.949413,988.6102236,2108.380338,1414.4988,1009.166708,862.5408937,707.562697,1276.267688,791.1161992,874.4598212,607.6011945,2191.450372,2723.583657,717.3854,776.463649,607.5582071,1103.444348,583.7274594,1747.008888,1276.267688,1596.987218,815.0092342,1392.593693,718.8900177,618.6771539
1880,1238.785042,693.9504992,600.3201491,1394.488771,438.4147642,2323.71243,1414.606428,1388.2097,1075.449098,2528.758787,858.9145081,858.9145081,1656.100855,1547.030467,1059.372658,2117.155117,1439.31934,1167.80716,846.145633,724.4222325,1343.882005,798.8088619,892.6251827,642.8044043,2355.31989,2703.586732,677.7851099,762.6764818,573.2175583,1135.849236,592.4332519,1769.053506,1343.882005,1589.858529,873.3364565,1437.0379,723.4980418,633.4195748
1881,1218.005927,710.2607395,572.2628804,1363.557964,429.4209624,2137.763409,1421.329316,1349.880482,1129.52016,2554.279896,805.7613434,805.7613434,1651.804409,1625.861423,1162.267577,2092.892259,1552.572712,1282.223266,823.9876659,686.8614375,1370.623954,785.1766194,901.3965811,641.8596168,2342.092399,2708.925202,674.0940071,755.975043,582.2428285,1126.300366,597.308474,1759.60154,1370.623954,1288.287629,883.4608456,1435.883782,704.785303,761.4653241
1882,1194.582957,764.5650522,599.63248,1441.282214,430.991993,2058.123369,1415.758456,1386.217187,1180.825944,2470.841156,721.6076835,721.6076835,1585.262382,1670.881829,1185.810397,2083.849957,1656.291804,1345.293364,812.6683313,645.8194602,1419.284314,757.1965117,835.6630907,627.218494,2215.333228,2693.908903,672.4418526,808.2752907,645.0352952,1111.303629,581.9739168,1731.522557,1419.284314,1095.575006,882.0301581,1458.648454,688.3933873,781.7134684
1883,1186.232638,826.6873455,557.7093513,1652.572272,428.9212524,2123.07743,1485.40117,1268.518404,1198.956332,2346.255205,655.4416618,655.4416618,1578.02264,1710.040019,1125.038376,2092.632107,1595.248332,1473.080178,802.0582487,676.9275533,1360.600446,732.075471,823.8634893,607.4240315,2228.05418,2711.087583,703.738276,801.2450833,671.0039285,1086.893256,595.1816441,1779.840711,1360.600446,1123.76893,886.7821693,1440.415262,715.92902,753.2849477
1884,1146.61816,831.6502131,538.6690473,1834.516726,421.2573805,2231.238444,1505.23278,1221.152115,1138.974707,2408.722518,652.6064126,652.6064126,1509.633584,1677.055328,1007.242899,2046.129297,1557.460047,1491.082271,784.1809119,667.1105395,1416.49589,716.997401,886.041442,590.2414999,2295.960065,2697.210216,730.1851297,794.6623671,637.078839,1076.91654,598.0676204,1719.334966,1416.49589,1043.988834,903.8717054,1270.130306,700.1952463,717.976111
1885,1173.783141,863.4086086,582.3794743,1803.385729,430.0617002,2210.645967,1552.044018,1236.894854,1134.973343,2333.651471,680.2798607,680.2798607,1443.520325,1695.689394,949.3891055,2032.924409,1819.334459,1492.416689,776.7122671,626.71487,1452.155039,718.6252666,926.5011877,574.0652632,2386.48567,2717.163317,712.9706588,768.4653732,604.4158065,1062.658635,551.5568446,1697.360279,1452.155039,1077.689734,1067.2721,1070.191845,720.7349799,714.5140153
1886,1146.178431,958.4100793,646.6698688,1716.215535,442.5013596,2150.843252,1591.848544,1271.722768,1172.548247,2286.366067,693.2806992,693.2806992,1514.59972,1722.938919,965.5558082,2062.989663,1911.121389,1589.512874,784.3626416,645.1858124,1309.012453,726.6751107,907.6223668,530.5906118,2327.583299,2706.346165,706.4469847,754.2263266,597.4418835,1078.802595,464.2193729,1698.440544,1309.012453,1158.062623,1219.04865,1069.612191,741.7677789,705.644926
1887,1159.75843,991.0908361,636.5703496,1562.563071,473.1177611,2232.288731,1461.59615,1235.192195,1160.678572,2287.085392,653.9060608,653.9060608,1583.391885,1639.46616,1045.747243,2079.137477,1903.760018,1610.169055,797.7391722,654.6526726,1180.343731,716.3229111,894.2451128,524.242296,2202.912889,2716.721485,702.6043758,775.3743546,580.7024806,1081.05889,489.7708034,1764.201755,1180.343731,1100.997707,1214.929105,1202.751666,741.4378296,707.1175266
1888,1175.967224,991.0056755,600.2557893,1385.957434,499.9152884,2219.888703,1380.796954,1170.872872,1182.411571,2285.989675,661.0895006,661.0895006,1413.769159,1646.886479,1046.806985,2078.715688,1844.306494,1470.202679,789.0487196,678.8705051,1111.843472,714.1917749,914.238756,514.2302873,2146.899582,2701.033797,722.7406031,763.4223569,580.9959536,1060.75473,501.260822,1874.208383,1111.843472,1060.248178,1142.858767,1292.762118,720.1668917,725.2019873
1889,1170.58442,1089.361153,617.6576761,1303.670816,497.3893038,2165.823031,1418.101546,1255.635588,1218.572349,2288.744796,674.4012793,674.4012793,1234.594035,1726.270154,1032.700265,2074.42503,1832.956041,1234.482464,805.554837,686.3760868,1062.510682,720.74207,908.9805107,509.4602266,2223.309102,2700.760757,721.7644587,816.0737172,617.9488604,1045.765197,462.3359061,1848.150746,1062.510682,1081.215049,1215.429902,1318.131453,715.0832166,712.8707949
1890,1232.453361,1208.082567,664.8485647,1369.397715,531.5588657,2288.134152,1428.233809,1327.446807,1210.649664,2253.434958,710.0704674,710.0704674,1154.702775,1754.749448,1070.724878,2076.018273,1817.723444,1029.877459,805.7291057,663.5167906,1126.72042,723.7160576,851.1807405,500.3485843,2220.046934,2714.224063,710.167191,837.7842652,662.546029,1037.768448,501.937088,1802.339782,1126.72042,1142.231954,1312.727266,1220.320859,718.4139162,720.9591225
1891,1252.580975,1186.941658,668.8943701,1393.412678,510.45513,2407.140437,1396.506525,1386.421137,1179.004007,2247.806282,697.8625097,697.8625097,1133.815967,1764.040264,1065.114605,2023.368034,1788.083026,974.6092744,809.6508266,668.2723924,1133.47674,710.0870071,894.7639598,528.8765078,2268.858064,2708.428642,716.7012663,960.1003231,648.4182867,1076.241652,544.1992192,1776.895164,1133.47674,1166.661315,1445.435684,1258.046917,712.5412553,706.6793321
1892,1245.444351,1040.134611,679.8987673,1429.209112,518.3503284,2310.887349,1376.283769,1349.917921,1158.687177,2175.980955,649.7095309,649.7095309,1159.636843,1694.989845,946.1614623,1961.309079,1695.66946,1004.769593,809.426663,791.860782,1013.277958,700.4047765,917.0023094,847.2421014,2335.902933,2690.236592,715.5556341,905.3133742,625.5534669,1093.897022,576.5344237,1713.001134,1013.277958,1078.750998,1485.781733,1253.618316,707.0375634,661.4462664
1893,1217.511527,969.493547,648.9778034,1398.862608,530.0571592,2370.392892,1310.981827,1344.904838,1244.850693,1982.345702,655.0047391,655.0047391,1154.948827,1660.057475,930.3036092,1951.253155,1648.0398,996.3241892,794.4772942,804.6844806,1017.178876,708.1520592,893.4535908,942.4035927,2310.705554,2708.294223,874.2879265,837.3006483,607.219559,1094.533571,599.7109426,1708.024475,1017.178876,1057.247448,1467.32288,1238.809763,705.6006074,662.6957751
