,2760_Don_Giovanni_K_527_-_Overture.wav,2965_fantasie_in_c_major_d_934_a9b2ca46.wav,3016_nocturne_op_32_no_1_in_b_major.wav,3097_giovanni_battista_concerto.wav,"8_Piano_Pieces,_Op_76_4_Intermezzo.wav",Four_Seasons_Violin_Concerto_in.wav,J.S Bach - La passion Selon Saint Matthieu - 1st Partie - 1.wav,J.S Bach - La passion Selon Saint Matthieu - 1st Partie - 4.wav,J.S Bach - La passion Selon Saint Matthieu - 2nd Partie - 2.wav,PMLP245338-gabrielli_suite_m1.wav,Rossini - overture_to_william_tell (1).wav,Rossini - overture_to_william_tell.wav,"Sentimental waltz, no. 6 from Op. 51.wav",Swan Lake Op.20 - Act I Intro.wav,Swan Lake Op.20 - Act II Pt.1.wav,"Symphony_No_6_in_B_minor,_Op_74.wav","Trio for Piano, Flute and Bassoon.wav","What_shall_I_make_of_you,_Ephraim.wav",piano-concerto-no1-in-g-minor.wav,IA_AnotherRag.wav,IA_Bach.wav,IA_Beethoven.wav,IA_Breathless.wav,IA_Chopin.wav,IA_ComingHome.wav,IA_FromTheWillowsKeep.wav,IA_InventionNo1.wav,IA_InventionNo2.wav,IA_InventionNo3.wav,IA_Mahler.wav,IA_Mazurka.wav,IA_Messiaen.wav,IA_Mozart.wav,IA_MozartActI.wav,IA_MozartActII.wav,IA_Prescience.wav,IA_SonataI.wav,IA_SonataII.wav,IA_SpaceTime.wav,IA_Suite.wav,IA_\Vivaldi.wav
2105,-349.8263855,-427.7918701,-471.4268494,-181.8088531,-463.4370728,-447.9111328,-139.3532562,-209.2379608,-163.6699982,-341.9339905,-613.440918,-613.440918,-202.3832855,-352.1308899,-385.2978821,-324.2268372,-265.6648254,-249.6829224,-234.5646667,-257.1361084,-257.2741699,-309.2688293,-314.6613159,-354.2079468,-395.1532288,-635.2015381,-308.9305115,-209.8238983,-327.8615417,-367.9852905,-354.0376892,-345.1700439,-257.2741699,-364.9848633,-330.4987793,-730.6929932,-475.56604,-329.0904846,-494.1237488,-419.5319214,-189.3067322
2106,-356.7328491,-402.6260986,-475.0114441,-169.2151031,-463.2554932,-450.0404053,-140.103302,-216.0024719,-154.2094421,-341.7154846,-612.3856201,-612.3856201,-204.8990326,-368.7980347,-372.2284546,-326.8364258,-284.4960938,-250.7391968,-241.5292053,-265.6250305,-263.2066345,-308.7434387,-321.5654907,-362.9936829,-387.3905945,-635.2954712,-317.2619324,-216.9693909,-331.2621765,-367.6573181,-355.5999146,-342.5012512,-263.2066345,-379.6903992,-323.2554321,-730.1603394,-479.0753174,-329.1419678,-482.234314,-406.1705322,-182.7247162
2107,-356.668457,-398.3257446,-477.5306396,-176.2226257,-456.6390076,-449.9969788,-137.2571259,-213.875824,-159.4548798,-336.611908,-612.8624268,-612.8624268,-207.365387,-374.4353943,-370.2260742,-326.0802307,-291.9368591,-242.9958801,-246.8558044,-271.6719971,-264.9762878,-319.6826172,-328.5875549,-366.9077454,-381.4742737,-635.4302979,-329.1170349,-223.3405151,-334.8427124,-368.6688232,-360.8280945,-338.6022339,-264.9762878,-387.7438049,-323.0021667,-733.0623779,-481.9367676,-330.1653748,-554.3292236,-407.861969,-174.1829529
2108,-358.2817688,-418.5431213,-463.2680664,-186.5666504,-446.0939026,-458.5067749,-135.0747375,-206.9231873,-164.494812,-333.7049561,-618.7852173,-618.7852173,-211.1162109,-366.3426208,-366.2559204,-326.4475403,-283.6123352,-247.4592743,-252.9707642,-274.3716125,-259.941864,-315.5402527,-327.9585571,-374.3485413,-384.3021851,-635.7446899,-334.6603088,-231.6316376,-341.8351135,-371.8235779,-364.3520508,-341.8894653,-259.941864,-394.5404053,-321.8800659,-736.7052002,-484.6739197,-332.2803345,-619.9223022,-418.6741943,-166.0184326
2109,-356.8616028,-424.6312561,-452.3474731,-197.508255,-446.2658691,-464.4377441,-133.6776428,-200.6040802,-165.0962219,-327.6472778,-617.8887939,-617.8887939,-214.8534698,-371.1465454,-364.8791199,-330.8626709,-282.3600159,-250.9979095,-259.1343384,-279.9578247,-269.0774231,-312.4717407,-328.6818542,-385.7839661,-389.984436,-635.7393188,-341.2094421,-240.6291656,-345.2425537,-372.2794495,-364.0681458,-348.706665,-269.0774231,-399.0869446,-329.6053772,-740.6789551,-485.8533325,-335.5490112,-515.3103638,-425.6655579,-162.3468781
2110,-358.0945129,-423.5361633,-452.3830261,-183.8138428,-447.9918518,-457.837738,-135.2802887,-202.6691284,-164.084671,-326.9586792,-616.8128052,-616.8128052,-217.659729,-370.6116333,-362.9084778,-338.4111328,-282.2687378,-251.0892792,-256.0725708,-285.7600708,-283.2893066,-311.9606323,-327.8564148,-392.4352417,-387.8045959,-635.9624634,-346.2669067,-250.1968994,-349.3711548,-370.2362061,-368.9352722,-344.4058838,-283.2893066,-405.4820557,-345.8589478,-743.5132446,-487.4204712,-334.8179016,-475.4573669,-432.4009705,-160.8907166
2111,-361.4932861,-415.2418823,-455.2194824,-171.0039215,-447.6525879,-453.8454895,-137.0256805,-209.9577332,-170.1101227,-319.4116821,-620.3837891,-620.3837891,-220.1327057,-368.6894226,-365.5350952,-338.236145,-279.1473999,-256.8145752,-254.9377136,-293.146759,-293.6783142,-310.996582,-327.7817078,-401.2931519,-386.4751892,-636.258667,-349.3837585,-238.1677551,-302.5445862,-369.133606,-374.4830322,-338.5396729,-293.6783142,-411.5836487,-355.6329346,-746.1466064,-490.8673706,-338.5640869,-518.1871338,-438.7853394,-165.9459534
2112,-363.9489136,-419.0493774,-459.1115112,-189.5810089,-452.2405701,-453.7159729,-136.2806702,-206.0458832,-174.2737274,-319.8525085,-624.6835938,-624.6835938,-222.5319824,-364.8679504,-369.9465637,-340.2561646,-282.8894958,-273.1681824,-253.861969,-294.7922058,-298.0466309,-313.9906311,-322.6167908,-407.1028137,-392.0144958,-636.4493408,-355.5080566,-186.41008,-263.1742859,-367.0084534,-377.6448975,-334.1486511,-298.0466309,-413.881012,-360.0036926,-748.1412354,-493.7601624,-337.8467407,-609.7440796,-448.0694275,-177.8582153
2113,-360.2854614,-429.2064209,-459.8668823,-212.2835236,-457.3816833,-457.4797363,-135.9037323,-200.5696869,-175.6381073,-327.6829529,-621.0567627,-621.0567627,-230.187027,-357.8991089,-364.3321533,-337.5418091,-296.8280334,-278.122345,-250.8799896,-295.219696,-303.1155701,-311.8131104,-325.063385,-410.9166565,-385.489624,-636.3773193,-361.4667664,-176.9399414,-269.223114,-365.2549438,-377.0040894,-336.1809387,-303.1155701,-417.6295776,-363.8851013,-748.8215942,-494.9022217,-333.5002441,-611.9981689,-452.5865784,-175.3378601
2114,-358.9143372,-435.2660828,-465.5249329,-226.5225067,-463.1497498,-458.3389893,-137.1361389,-210.6282654,-176.0230865,-326.9008789,-622.1326294,-622.1326294,-240.5771942,-348.0827942,-356.4109497,-338.2379761,-303.2791443,-280.1973572,-257.9127197,-298.5461731,-310.8389282,-312.7043762,-337.0100098,-418.3769226,-383.2437134,-636.536499,-368.8529358,-203.9532623,-292.5495605,-371.2236328,-375.7687378,-339.2263489,-310.8389282,-420.6932983,-362.5153809,-748.7791748,-496.4012146,-317.3280945,-615.4474487,-455.8903503,-165.0122528
2115,-361.333252,-442.9272156,-469.6465454,-222.0500793,-463.2688599,-461.3990479,-135.3614655,-221.5361176,-176.5016937,-324.3361511,-621.5515137,-621.5515137,-247.4637146,-345.1539307,-360.1546021,-343.2238464,-307.399353,-276.4949341,-262.7651367,-305.7604065,-310.5997009,-314.6305847,-344.8338928,-396.8732605,-384.6997986,-636.6138306,-375.1481018,-219.6656342,-301.1392822,-379.3734436,-361.9602966,-344.2175293,-310.5997009,-425.3469849,-368.041748,-751.0784302,-496.8279724,-311.6604919,-616.6171875,-460.2839661,-166.4888
2116,-360.118103,-451.9871826,-471.2810364,-204.7675781,-465.6965332,-461.6877136,-138.067215,-213.7703705,-178.5237579,-317.5420837,-621.6077881,-621.6077881,-246.1065979,-340.0744629,-369.9151917,-346.9915161,-315.481781,-268.3702087,-262.6666565,-307.773407,-304.0650635,-311.6875916,-352.3121643,-353.1086426,-377.9093933,-636.805542,-383.1397095,-232.3030243,-308.7005615,-381.7037659,-323.7849121,-343.7542725,-304.0650635,-428.9554749,-374.6238098,-754.3223877,-497.0643921,-319.6508484,-616.9266357,-459.2148438,-173.4488831
2117,-358.4058838,-451.5069275,-474.5655212,-196.7165527,-466.3928528,-462.039032,-140.2805481,-213.473587,-183.2228699,-319.9164429,-619.269104,-619.269104,-249.5388184,-337.4608154,-377.5452881,-348.2677002,-324.5958557,-271.2273865,-265.9909058,-311.8220215,-271.0209961,-305.5870361,-353.6677551,-337.5974731,-371.8161621,-636.8721924,-385.1627197,-246.1024628,-312.840271,-387.5471497,-312.8493958,-341.6011963,-271.0209961,-433.0750122,-376.7137146,-756.2438965,-479.603363,-324.7550049,-621.3461304,-449.6461487,-178.9668884
2118,-354.6370239,-452.7331848,-478.1220703,-196.2024536,-467.848938,-463.4931335,-142.7958221,-216.9753876,-191.2859344,-328.0934143,-619.765686,-619.765686,-245.8511963,-343.8931274,-374.4189453,-351.7250977,-309.9024353,-253.6565399,-271.5339661,-312.8675537,-233.1415405,-308.1685486,-356.5156555,-340.3718567,-370.4237366,-637.1635742,-393.1729736,-257.5682068,-316.1701355,-394.4768066,-318.5216675,-336.2203064,-233.1415405,-433.4557495,-380.8021851,-756.8481445,-472.9127808,-326.9619446,-625.4237061,-446.9613647,-184.3396301
2119,-352.5354614,-449.1047668,-480.7830505,-197.9685364,-464.0339966,-467.8041992,-155.9034424,-223.5570374,-197.0189667,-329.2731323,-604.3909912,-604.3909912,-239.1088257,-346.9676514,-364.9374084,-345.3632202,-301.2355652,-237.5435944,-275.1543579,-312.3029785,-237.3986206,-308.0830078,-358.2787476,-348.3555603,-371.5657959,-637.2550049,-402.2361145,-270.2282715,-320.2209167,-396.9157104,-321.8367004,-333.2344971,-237.3986206,-437.9512329,-389.5307312,-757.9346313,-480.2583313,-331.5708008,-624.7584229,-452.4153137,-177.5177612
2120,-350.2884216,-446.1176147,-483.8029785,-196.7926636,-449.9868774,-461.5546265,-161.3838348,-232.9822998,-192.9035034,-330.5230103,-583.3212891,-583.3212891,-238.6784363,-347.0421753,-363.6900024,-339.8993225,-313.3254089,-229.0322418,-283.2242126,-313.984375,-226.8293152,-306.49646,-360.1350403,-355.6460571,-366.2719421,-637.3232422,-406.6774902,-280.1273499,-319.4245911,-397.6470032,-322.8569946,-331.4844055,-226.8293152,-443.9132996,-394.4241333,-759.7333984,-485.5720825,-334.2726746,-624.1877441,-456.2057495,-165.9280701
2121,-350.8327332,-451.9725952,-484.7182312,-199.850296,-442.7796021,-446.6778564,-162.3788605,-241.310257,-199.1813507,-319.1809692,-588.222168,-588.222168,-239.867157,-339.1482849,-371.4007568,-334.9050293,-340.7965088,-209.8046722,-292.4520874,-310.9039917,-217.2823792,-303.6373596,-363.2223816,-366.3837585,-367.642395,-637.4483643,-409.4414368,-288.0254822,-321.5967712,-401.0753174,-327.4334717,-333.3387756,-217.2823792,-453.0961914,-399.6724243,-760.9782715,-492.929718,-334.3840332,-621.7948608,-457.9941406,-167.965744
2122,-352.9351807,-444.1981506,-484.6881104,-210.5675354,-444.4009705,-437.5319824,-165.0612183,-246.8304596,-204.7491455,-309.2397461,-594.3255615,-594.3255615,-241.3838654,-338.9771729,-373.9693604,-338.8667297,-355.9582214,-213.5636749,-300.8317566,-272.7378845,-210.7624207,-302.1446228,-369.3572083,-375.4068298,-368.3320923,-637.5374756,-406.0634766,-292.2013855,-331.0645752,-403.6110229,-330.3398743,-335.7883606,-210.7624207,-456.181488,-407.4165955,-761.095459,-502.1300049,-333.2106323,-619.9125977,-459.4715271,-178.5394897
2123,-356.5387878,-439.2511902,-484.2429199,-221.7556305,-447.1715698,-457.0610657,-162.7198181,-244.0379791,-203.7801514,-317.8649902,-600.6796265,-600.6796265,-241.7098083,-342.1654053,-374.1777649,-338.2293396,-353.9966125,-228.2761536,-308.3119812,-251.97435,-202.4549713,-308.3450317,-371.281189,-380.8061829,-365.3995667,-637.8167114,-407.1137085,-298.4268799,-344.340332,-409.8962097,-327.5017395,-344.8822327,-202.4549713,-443.4639282,-410.3460083,-759.9768066,-507.5403748,-335.4824524,-620.7133179,-460.2123108,-187.686264
2124,-359.5715027,-447.6705627,-474.7526245,-225.3434143,-450.2987366,-463.2592468,-158.589859,-254.1808014,-204.8673096,-329.0950928,-601.9356079,-601.9356079,-238.6142273,-347.3373413,-374.5427246,-339.4021912,-364.4633789,-229.5507965,-317.2532349,-256.5366516,-196.5567322,-314.3710327,-364.6802979,-387.6578674,-373.8760681,-637.9567261,-416.1304626,-305.7069702,-347.9014893,-405.0675049,-315.7750244,-345.75354,-196.5567322,-383.1842346,-414.3519592,-759.814209,-511.5770874,-336.2858582,-625.2405396,-460.5126343,-189.4562988
2125,-359.3604431,-447.5039673,-474.4337769,-224.5655518,-456.4641724,-461.1560669,-161.359726,-266.6487427,-206.8622437,-327.1504211,-603.588501,-603.588501,-239.5685425,-343.0870361,-374.6113892,-343.2626953,-368.3824768,-235.9819946,-326.8164368,-262.9104919,-194.1287384,-314.7324829,-366.0447998,-400.0408325,-370.7214355,-638.0327759,-306.7966309,-311.3143005,-330.9107666,-406.3878174,-318.3476868,-341.4710388,-194.1287384,-327.4181519,-419.9041138,-760.5706787,-514.4649048,-335.5603638,-630.7003174,-461.8978271,-193.8916626
2126,-356.6756287,-438.1768188,-477.9994202,-215.3633881,-461.8385925,-459.6218262,-157.538681,-281.3510742,-205.4000854,-328.0482483,-602.685791,-602.685791,-244.2128754,-332.1282349,-372.741394,-339.2245483,-360.1625671,-235.7168732,-335.6711731,-274.2127991,-187.4289093,-319.6099854,-363.7106934,-404.9198303,-370.8852539,-638.1192017,-239.868927,-316.7675171,-257.7992859,-407.1748962,-330.9716187,-339.9945679,-187.4289093,-321.3797913,-422.6029053,-762.366394,-519.0492554,-338.7297058,-633.8740845,-463.934021,-194.9842224
2127,-352.9000244,-427.9996033,-480.1159668,-164.8798676,-461.1974487,-453.1342468,-148.5103455,-296.1448975,-211.4624939,-331.0649414,-602.8273315,-602.8273315,-243.7584229,-325.9796753,-362.3521118,-341.2669373,-338.6134338,-246.4256287,-343.2824707,-285.0376587,-177.2510529,-328.6961975,-368.0107422,-411.9552002,-376.1318665,-638.3291016,-245.0502167,-325.5236511,-229.6124725,-408.1194763,-338.015564,-341.5549622,-177.2510529,-348.2602234,-428.6755371,-765.0297852,-523.7841797,-342.1157227,-630.4016113,-465.5312805,-203.0349426
2128,-358.7742615,-440.5688171,-483.0646362,-147.0319824,-460.609314,-442.0020142,-145.7579041,-307.6808167,-217.8258209,-333.3800964,-603.0993042,-603.0993042,-246.400116,-329.5789185,-353.7909851,-347.7715759,-309.6015015,-262.7400513,-351.0475769,-297.1520386,-165.906189,-330.4337769,-362.6886292,-422.9267578,-374.4875793,-638.4360352,-274.7750244,-258.5532532,-247.1648254,-407.0631104,-340.1749573,-335.8492737,-165.906189,-359.0361328,-429.4208679,-765.7835083,-525.9890137,-347.6966553,-632.1593018,-465.1347961,-203.053833
2129,-362.5821228,-440.4727173,-488.9741821,-159.6038513,-463.4029541,-450.2820129,-151.4343109,-316.9468079,-220.4664764,-334.5536194,-601.3596802,-601.3596802,-248.5422516,-332.1424255,-357.1660767,-349.5587769,-302.921936,-267.1452026,-353.3125916,-299.8576355,-161.7670593,-332.128479,-348.0252991,-427.5144958,-363.7521057,-638.6151733,-286.1255798,-208.2720032,-263.3244934,-410.9030151,-341.7149353,-333.1868286,-161.7670593,-319.546875,-429.7586365,-765.7047119,-533.7926636,-348.2510376,-634.6619263,-465.4172974,-194.6266479
2130,-360.2156677,-436.4352417,-491.7252197,-172.1775208,-457.8145142,-456.7190857,-154.1062622,-327.6724243,-216.1843414,-337.0583801,-598.0714722,-598.0714722,-258.3198242,-333.0538635,-362.4130554,-351.1418152,-311.5439758,-268.92453,-358.0041809,-301.1812744,-162.246994,-330.0019531,-329.4401245,-431.4615784,-367.8291321,-638.6967163,-296.467041,-220.1338959,-270.0291748,-408.1280823,-342.3149109,-339.5914307,-162.246994,-311.2210083,-427.8687439,-765.6984253,-538.5429688,-345.7555542,-631.2236938,-463.6552124,-187.6418152
2131,-358.5745544,-439.958313,-495.043457,-176.7132874,-431.5958557,-456.6021118,-159.0187988,-338.776947,-207.8097992,-331.8928833,-599.5958252,-599.5958252,-264.6298828,-337.0800171,-362.2116394,-357.061676,-316.9967041,-260.5299683,-367.4239197,-283.6404419,-153.3607635,-330.6794739,-296.9446411,-403.5949707,-379.5475464,-638.8538818,-304.8362732,-248.0659485,-277.8954163,-405.5333252,-342.0021667,-341.5180969,-153.3607635,-342.1916199,-418.8685303,-766.2335815,-539.5239258,-344.2639771,-630.1314087,-447.1454773,-185.5213165
2132,-354.6734009,-437.8482056,-498.3425293,-165.829834,-420.3912964,-460.6325073,-166.2218018,-341.2382202,-207.5095062,-326.4443054,-598.1951904,-598.1951904,-263.7529907,-337.8270874,-365.1301575,-354.8348389,-312.4831543,-255.1349945,-372.4809265,-258.4579163,-145.5019379,-333.6760559,-271.6101074,-356.1344604,-381.3714905,-638.9195557,-308.1191101,-260.0136108,-286.5672913,-409.098999,-337.7750244,-339.5197754,-145.5019379,-369.2540588,-416.349762,-767.1207886,-542.8989868,-345.8579407,-630.1905518,-433.3972778,-186.593277
2133,-352.4086304,-440.5848389,-502.3297729,-159.3882904,-422.2747192,-464.6882629,-166.9503784,-350.4420471,-209.6131744,-320.7280884,-600.2801514,-600.2801514,-206.4637756,-333.2535706,-365.5392456,-350.2754211,-314.4386902,-248.814743,-376.8873901,-262.7168579,-137.4497528,-335.5941162,-250.5242004,-344.7679443,-380.1740723,-639.0354614,-312.3027954,-272.7165527,-292.6754456,-416.0949707,-339.1293945,-341.6864319,-137.4497528,-368.0394897,-435.0057373,-769.1437378,-541.7368164,-342.8478394,-632.6307983,-433.4766541,-187.7279968
2134,-355.519104,-444.9677429,-502.2350159,-163.5411072,-428.5975037,-450.1995544,-165.4359283,-357.9389954,-213.7056274,-322.426178,-603.1867676,-603.1867676,-171.7010345,-327.406189,-365.9347534,-353.6167603,-318.7452698,-248.8771057,-381.5186768,-280.0333252,-128.2267761,-337.1123657,-249.636261,-346.5916443,-382.0675964,-639.022644,-322.731842,-282.2289124,-298.1740417,-414.9273376,-343.0994873,-339.9172668,-128.2267761,-332.3939514,-449.6905212,-772.2557983,-543.5757446,-309.006012,-632.7980347,-422.0849915,-187.3987274
2135,-353.5762634,-443.5621643,-502.8665161,-181.1061707,-436.4189148,-440.0281677,-157.1178741,-361.8482361,-203.0570068,-326.1906433,-603.1384888,-603.1384888,-177.4712982,-326.865509,-367.9423523,-350.2314148,-314.7379456,-253.6761475,-390.2035217,-288.0211792,-122.4164581,-334.7990112,-252.7398682,-351.1226501,-379.4180298,-639.1923828,-333.5865784,-290.9998169,-301.5517273,-407.9975891,-346.6805725,-335.5213013,-122.4164581,-337.3120422,-460.7208862,-773.3936157,-544.8013916,-296.800415,-635.7761841,-422.4979248,-189.5122375
2136,-350.4559021,-435.4741821,-499.7421875,-189.8514709,-442.5593262,-456.6861877,-159.7886353,-369.5015259,-189.6978607,-319.1574707,-604.0738525,-604.0738525,-197.5788116,-331.2567749,-371.41745,-346.243103,-314.2102661,-264.9509888,-392.8131714,-291.4799194,-117.0359879,-332.9542236,-245.6079102,-356.2614136,-373.3929443,-639.3480225,-336.763855,-284.6892395,-307.249054,-396.0227356,-349.3999634,-336.8546448,-117.0359879,-372.3975525,-473.1622314,-773.6674805,-549.9920654,-310.3669739,-638.0886841,-430.9405823,-187.5139923
2137,-345.6487427,-433.2179871,-495.1539307,-185.2734528,-447.3763123,-470.7188721,-159.8293457,-376.0775757,-193.3449707,-321.2735291,-602.6228638,-602.6228638,-206.6140137,-330.24646,-378.1213379,-349.7461548,-305.4871826,-254.6251831,-395.7393188,-296.6659546,-117.5827866,-332.9143066,-244.8921204,-365.1739502,-373.1650696,-639.5472412,-342.9578247,-232.3534546,-310.211731,-380.8677063,-351.6269226,-344.9290771,-117.5827866,-345.9871521,-484.3403931,-773.6691284,-549.9626465,-318.9550476,-638.836853,-433.2824707,-186.1201172
2138,-346.3645935,-436.219696,-498.1905518,-162.1843567,-448.5348206,-469.9235535,-156.7875214,-379.769928,-193.6938171,-324.9455872,-600.1599731,-600.1599731,-213.684433,-330.8115234,-374.2076416,-349.6044617,-298.5650024,-254.2035828,-403.6199341,-300.6427612,-120.1793747,-327.3855286,-256.5375366,-365.3297424,-370.9549255,-639.6604004,-336.585968,-220.8530273,-316.522522,-369.0522766,-352.2903137,-344.1765747,-120.1793747,-300.7064819,-497.9867249,-773.90979,-550.2456665,-320.1621399,-636.1105347,-437.6003723,-190.3625641
2139,-354.1094666,-446.3207397,-490.279541,-152.2342987,-452.2182007,-463.6384888,-159.2094727,-375.5578003,-188.5918732,-325.9159851,-591.40625,-591.40625,-220.6561737,-330.1877747,-362.5160828,-351.8632202,-311.0232544,-256.0126648,-409.3787537,-306.7487488,-127.4324493,-324.9957581,-264.4242554,-368.8747253,-366.408783,-639.8248291,-289.0585327,-259.4327087,-318.7721252,-363.928772,-357.9897766,-344.9267578,-127.4324493,-307.9098511,-509.4818115,-774.088501,-552.0128174,-321.7612915,-636.0674438,-436.6897888,-193.2928162
2140,-356.3610229,-451.4696655,-446.7081299,-166.6523895,-453.8449707,-470.403656,-163.7237396,-370.8591919,-186.6530914,-326.4182129,-572.6350708,-572.6350708,-233.7847748,-333.655426,-364.578186,-359.0215149,-331.7924194,-256.6990051,-413.100708,-308.4108276,-133.7384949,-328.5652771,-262.9814758,-377.2418213,-373.7167664,-639.8921509,-275.8427124,-285.1744995,-297.0535889,-364.7959595,-360.3283081,-346.6208496,-133.7384949,-354.8515015,-516.8374634,-774.8890381,-552.6598511,-328.2189026,-633.5073853,-436.0164185,-185.9535065
2141,-358.4999695,-446.2628479,-428.2811279,-180.7184753,-453.6707153,-475.5121155,-153.0101929,-374.2972412,-174.7165985,-330.0973206,-578.0321045,-578.0321045,-236.347229,-333.3970337,-366.2946472,-360.6565552,-335.5414124,-265.7297974,-413.1317139,-291.2980347,-129.8333435,-328.7226563,-267.5979919,-383.0991821,-380.5396729,-639.982666,-295.9997559,-303.7385254,-275.3044128,-367.4238892,-351.4109192,-342.1441956,-129.8333435,-381.8855286,-520.3310547,-775.7729492,-554.0269775,-329.4371948,-635.9307251,-439.3032837,-177.1418915
2142,-357.62146,-448.2955933,-433.3545227,-190.4508667,-436.7131042,-476.6042175,-147.3598175,-378.134552,-168.980484,-339.0160522,-588.6542969,-588.6542969,-232.7787781,-334.6011658,-362.8863831,-359.8774109,-318.4342651,-285.39151,-265.0394592,-263.7177734,-124.5108643,-327.4940186,-272.95578,-392.7548218,-375.6602173,-640.1356812,-309.1031189,-307.276123,-281.7775269,-369.6211243,-343.0571899,-337.8259583,-124.5108643,-393.1311951,-517.4859619,-776.2042847,-556.9841309,-334.2943726,-639.0126953,-444.9458923,-176.071701
2143,-358.7893982,-450.7292175,-443.1798706,-198.9475555,-392.6762695,-491.707489,-154.8303833,-381.6742554,-161.2761383,-332.0186462,-593.9971313,-593.9971313,-236.6060638,-339.1420898,-366.1559753,-353.1362305,-306.8651428,-288.6125488,-170.5711365,-253.4229126,-114.8400497,-326.4734497,-278.8633423,-403.0770569,-372.0350952,-640.256958,-316.6434326,-308.9627686,-295.8691101,-372.1107788,-321.4273682,-338.3222046,-114.8400497,-374.9395752,-521.3566895,-777.5231323,-559.9115601,-336.134552,-643.5003052,-451.649292,-181.3261871
2144,-358.4901123,-448.5967407,-449.7575378,-201.8714294,-384.7190857,-496.4100037,-158.1990662,-377.7940063,-159.2701416,-319.1391296,-595.557251,-595.557251,-236.8207092,-335.7600403,-364.3019714,-343.2745361,-310.273468,-285.7962646,-145.5756531,-261.4258118,-115.3269424,-326.9379272,-280.2277832,-406.68573,-373.3919983,-640.322998,-321.0326538,-312.6108398,-298.4957886,-377.0290222,-326.5296326,-341.8418274,-115.3269424,-284.6163025,-527.8557739,-778.932251,-559.7437134,-336.0316772,-648.4793701,-454.6021423,-194.6055908
2145,-356.5300903,-451.1915283,-457.0469055,-204.7781067,-396.794281,-499.2415466,-153.3292999,-376.289917,-163.696167,-308.6360168,-594.0983276,-594.0983276,-239.6500397,-339.0428162,-353.1665344,-337.6300659,-328.3739624,-294.041748,-151.5632782,-269.035553,-123.6111221,-324.2642212,-280.9310608,-410.8092651,-374.9452515,-640.4382324,-326.9492798,-258.6283264,-298.950592,-383.478241,-342.6116028,-346.9382629,-123.6111221,-258.2015991,-532.3173218,-779.651001,-560.5040894,-338.8821716,-647.8610229,-454.9700012,-199.6562805
2146,-358.0006409,-440.7219849,-460.4655762,-210.1974792,-405.6729126,-499.82547,-154.3431091,-385.3371887,-167.4902649,-304.3686218,-588.2056274,-588.2056274,-240.0977478,-337.4377747,-345.2288513,-343.3066711,-326.325531,-296.5617065,-165.8712006,-277.586853,-128.2295685,-323.6467896,-278.9684448,-413.5103455,-379.578064,-640.604126,-333.2884216,-230.0309753,-303.0575867,-386.9760132,-355.6260071,-348.3769226,-128.2295685,-289.3609924,-536.814209,-778.9942627,-562.0888672,-343.3238831,-644.9880981,-456.2900696,-203.7384796
2147,-361.787384,-432.413147,-462.4859924,-220.85466,-411.2053223,-492.4353943,-154.2944031,-381.8489685,-165.2465515,-313.7676697,-595.1699829,-595.1699829,-233.1564636,-328.6245422,-338.9422913,-350.4274597,-313.2894592,-287.7811584,-179.4202576,-278.733429,-128.3192444,-323.1651306,-283.494751,-416.5842896,-377.6405945,-640.7420044,-341.7950439,-243.2860718,-311.2078552,-386.2178955,-364.7455444,-350.1300964,-128.3192444,-316.9248657,-535.3488159,-778.2536011,-564.7088013,-345.2384644,-641.2324219,-447.3797607,-201.461792
2148,-363.5200195,-432.8737183,-462.9241943,-217.5335999,-416.9185791,-493.2511292,-154.227005,-378.8078613,-160.6249084,-321.0728149,-598.0666504,-598.0666504,-232.0000458,-327.368866,-343.626709,-346.6138916,-317.6361694,-287.4855652,-179.4676666,-276.6639099,-124.9390869,-327.1288147,-292.4195862,-416.0229797,-375.2090759,-640.8217163,-345.5817871,-266.7418213,-315.4708557,-381.3881226,-367.7293091,-347.7465515,-124.9390869,-330.9579163,-538.4871216,-778.3098145,-564.8474731,-344.7278137,-638.6339722,-444.4973145,-202.756134
2149,-365.0196228,-429.0239258,-467.5121155,-196.1691895,-423.4335327,-494.5093079,-155.1096954,-372.9766235,-161.8151855,-322.4230042,-594.5740356,-594.5740356,-234.2086334,-330.2739563,-350.993927,-347.7511292,-321.2524719,-289.7505798,-176.3858643,-283.8269958,-122.8636551,-333.3623962,-296.7245483,-413.887146,-374.1482239,-640.913269,-351.1034241,-287.0919189,-318.0487061,-375.7733459,-368.2640991,-345.6965027,-122.8636551,-341.1348267,-540.4974976,-778.0410156,-566.741394,-345.3563538,-639.5276489,-450.3756104,-204.8652039
2150,-361.1716003,-448.0189819,-471.9013977,-182.8078766,-432.6994934,-486.5064697,-156.2568054,-380.9700012,-163.5283813,-321.0317383,-593.7937012,-593.7937012,-236.2239227,-332.058197,-350.2875977,-354.2415161,-323.5279236,-292.0141296,-184.3305359,-289.412323,-122.2210541,-334.140625,-301.4547119,-413.2598877,-376.2712708,-641.055542,-358.4408569,-297.4677124,-318.2045593,-371.3926392,-372.5809326,-345.3171692,-122.2210541,-355.170105,-537.0874023,-776.8984985,-567.3690796,-346.3523865,-641.9650269,-453.8497314,-198.1733246
