,IA_AnotherRag.wav,IA_Bach.wav,IA_Beethoven.wav,IA_Breathless.wav,IA_Chopin.wav,IA_ComingHome.wav,IA_FromTheWillowsKeep.wav,IA_InventionNo1.wav,IA_InventionNo2.wav,IA_InventionNo3.wav,IA_Mahler.wav,IA_Mazurka.wav,IA_Messiaen.wav,IA_Mozart.wav,IA_MozartActI.wav,IA_MozartActII.wav,IA_Prescience.wav,IA_SonataI.wav,IA_SonataII.wav,IA_SpaceTime.wav,IA_Suite.wav,IA_\Vivaldi.wav
1495,-294.8830566,-184.2723999,-313.9776001,-374.8249817,-423.3807068,-341.3647156,-644.5079956,-278.2293396,-297.9413757,-309.0581055,-351.8404846,-379.2212219,-339.7731018,-184.2723999,-431.341095,-357.4960632,-652.5872803,-535.1420288,-342.0682068,-671.6556396,-487.7533569,-181.186264
1496,-297.4792786,-186.4464722,-313.2919006,-378.9421692,-430.7967834,-339.6557922,-644.5343628,-288.3553772,-303.5440674,-313.134613,-362.1202393,-378.56073,-343.8867188,-186.4464722,-420.5550842,-382.2896423,-655.8968506,-509.9182434,-342.1863403,-671.6729736,-487.5144653,-176.433548
1497,-296.9830933,-182.7722778,-312.7572937,-389.7906189,-436.1230774,-340.6737671,-644.62854,-294.4528198,-306.5485535,-319.6739807,-370.2649841,-381.5486755,-342.4377747,-182.7722778,-418.8730774,-397.9786987,-655.0204468,-381.4370728,-342.7428589,-671.6469727,-490.6795349,-168.6973724
1498,-299.7694397,-183.7010803,-314.6496887,-391.9883423,-439.0297546,-347.9787903,-644.680542,-302.7344055,-274.4026184,-321.8571167,-376.376709,-382.3364258,-341.0777588,-183.7010803,-410.874176,-401.3716125,-656.6782837,-332.5147705,-344.686615,-674.1196899,-492.6571655,-166.7542725
1499,-303.7350159,-194.7640228,-308.638855,-362.3163452,-442.6182861,-352.6015625,-644.7093506,-313.4443359,-255.9938354,-324.1373291,-378.7311096,-370.0954285,-336.7448425,-194.7640228,-404.1171875,-403.7104187,-657.583313,-327.7240295,-347.526825,-674.911377,-493.2668762,-163.1957245
1500,-279.5114746,-201.9446716,-306.5192261,-345.6842041,-447.221344,-351.2330933,-644.7683716,-322.1395874,-274.2983093,-329.9630737,-377.3705444,-359.4368591,-335.4997253,-201.9446716,-407.867157,-409.518219,-653.4064331,-334.042572,-350.6266785,-676.3829956,-495.593811,-158.5138245
1501,-247.265625,-202.2314148,-314.0631409,-343.6920471,-448.5009766,-347.5581665,-644.8322754,-326.3086243,-287.5209351,-333.0984192,-376.7442017,-357.2444763,-338.9613342,-202.2314148,-397.582489,-417.6910095,-640.4400635,-338.0154724,-349.6344299,-676.7446899,-497.836792,-157.0805664
1502,-247.4618225,-200.4032288,-320.0342712,-346.232605,-434.7884827,-342.8863525,-644.8770752,-332.8395386,-291.5596313,-313.6708984,-380.6600342,-362.4780579,-334.8137512,-200.4032288,-392.1394653,-398.1519165,-623.3230591,-345.2220459,-349.151001,-676.5352783,-501.8357849,-163.9340515
1503,-257.4882813,-198.7355042,-315.7467651,-351.5070801,-425.3182373,-344.0691223,-644.8828125,-342.0502319,-299.1693115,-288.4996338,-383.6715393,-363.1872253,-342.2075195,-198.7355042,-399.1846313,-361.6852417,-623.2554932,-348.8977966,-352.0136108,-676.3746338,-503.4935913,-175.8937225
1504,-267.3821716,-194.8969574,-312.4169006,-361.7352295,-423.5770569,-347.6517334,-644.9628906,-343.0698853,-307.8620605,-293.2610474,-384.7324524,-366.9794312,-348.4960938,-194.8969574,-424.4683838,-360.9719543,-626.6265259,-354.2060852,-353.4260559,-675.9505005,-506.3761902,-187.8567657
1505,-272.2207336,-195.6216736,-312.1150208,-366.9931641,-423.8515625,-347.1880188,-645.0353394,-347.7238159,-311.5185852,-308.4882202,-384.6966248,-369.7198181,-348.7600098,-195.6216736,-434.9845581,-367.7944031,-623.3084717,-360.7050781,-355.4803772,-678.6738892,-507.8137207,-193.9109039
1506,-277.1503296,-204.6203613,-308.8758545,-364.6763306,-425.9342957,-348.0420532,-645.0872803,-357.6229858,-309.9578247,-312.2714844,-384.7715759,-371.4845276,-349.5022888,-204.6203613,-436.5012207,-372.8441772,-623.3151855,-365.4515076,-331.5516357,-678.4458008,-507.6370544,-191.4289551
1507,-282.67453,-211.5816498,-302.4234314,-365.2117004,-431.9502258,-345.4948425,-645.1079712,-363.1471558,-258.5223694,-313.3534241,-385.49646,-375.363739,-347.8120117,-211.5816498,-426.7547302,-366.7660522,-625.3757324,-365.7025146,-320.0389709,-678.7677002,-507.4975586,-185.0888367
1508,-285.0360718,-216.6607208,-298.2965088,-367.0828552,-436.521637,-343.039917,-645.140564,-369.2615967,-243.1381226,-319.4138184,-387.4020691,-373.9450378,-347.9541321,-216.6607208,-408.680603,-371.2520142,-624.762146,-368.2517395,-327.8228455,-680.9954224,-507.2459717,-183.3721161
1509,-262.3439331,-221.9313507,-298.1585388,-359.3800964,-436.3512573,-342.8653564,-645.2113037,-373.7538452,-270.8995972,-322.1872253,-389.4794006,-374.8025818,-340.1709595,-221.9313507,-396.6841431,-376.4587402,-626.8493652,-376.7953796,-330.4239807,-683.4243774,-507.9238892,-186.1052856
1510,-221.1000977,-228.367218,-301.4675598,-344.6531372,-439.3592224,-338.6097717,-645.258606,-377.4480896,-285.857605,-328.2396545,-391.7068481,-378.1126709,-342.8499451,-228.367218,-386.1407471,-372.6283875,-628.4009399,-381.9404907,-334.6208496,-683.7855225,-508.4832764,-188.9732666
1511,-223.0538635,-234.1114044,-298.871521,-312.9093933,-439.0057068,-342.0823059,-645.3258057,-384.1188354,-294.4183044,-333.9367676,-390.3242798,-379.0929565,-342.4754028,-234.1114044,-384.8020325,-374.3275757,-629.5712891,-384.5119324,-339.4772034,-683.723938,-507.7147522,-191.5397949
1512,-245.8802338,-236.6822815,-297.9833984,-291.4384766,-444.3605957,-343.754303,-645.3635254,-386.4865417,-301.4961243,-332.4915771,-392.3466187,-380.3341064,-339.5714722,-236.6822815,-390.206665,-371.7236633,-628.0446167,-387.341217,-341.24823,-681.4733887,-508.7053528,-187.7830658
1513,-258.5186768,-237.0547028,-302.033905,-271.6599731,-448.8449097,-344.6114807,-645.3838501,-389.9450378,-311.0158081,-337.672699,-396.3252869,-382.2749329,-339.6116638,-237.0547028,-396.9201355,-362.2282715,-624.8725586,-393.1078491,-345.2864075,-682.1915894,-510.18573,-187.1859894
1514,-263.6870117,-235.5421295,-300.9913025,-266.4994812,-451.2836914,-340.2939758,-645.4433594,-395.152832,-316.2706604,-345.1652222,-399.2436829,-383.822998,-340.1890564,-235.5421295,-400.156189,-369.2903442,-622.8627319,-402.9285583,-346.3951416,-683.2163086,-508.6804199,-187.5477753
1515,-268.9057007,-233.0237427,-300.2368774,-263.0319214,-454.508728,-349.3455811,-645.4894409,-400.3766479,-324.7373657,-351.1873474,-390.4561157,-388.8848267,-340.7926941,-233.0237427,-404.6468506,-401.2852478,-618.6490479,-403.9364624,-344.2868958,-685.6760254,-508.6921082,-188.7148132
1516,-274.7032166,-228.4384918,-300.6837769,-261.3932495,-457.8599243,-352.590271,-645.604126,-404.8522034,-313.5140991,-328.806488,-386.7963867,-390.7004395,-341.6011963,-228.4384918,-409.4793091,-422.6116943,-614.8208618,-378.4816589,-348.1732178,-687.5453491,-489.9583435,-187.3009033
1517,-281.5848694,-222.5675812,-302.4413757,-269.2443542,-448.8106995,-346.2277832,-645.6228638,-409.54422,-274.8082275,-301.7879639,-383.7870178,-389.8271179,-340.490387,-222.5675812,-410.5559387,-432.7984009,-614.7514038,-366.5069275,-346.9103699,-688.7265015,-467.8387451,-180.1047821
1518,-285.2289429,-222.9777679,-298.4883118,-279.9605408,-431.729126,-336.0163574,-645.6595459,-416.2559509,-252.6273193,-300.0628357,-385.6673889,-389.807373,-340.3915405,-222.9777679,-412.4750061,-439.9677124,-612.467041,-364.9449463,-348.6800842,-687.2787476,-455.7503052,-171.829361
1519,-289.4526367,-227.5007019,-300.8175964,-289.0684204,-428.010437,-337.3155518,-645.7407227,-417.5222778,-261.397583,-311.925354,-390.5874023,-390.5288086,-342.3171387,-227.5007019,-370.9280396,-435.4908447,-611.8764038,-367.1928101,-351.8614807,-685.543335,-451.542572,-172.7624359
1520,-255.6800842,-231.5478973,-304.1200562,-292.4318237,-427.2298279,-339.0618286,-645.7833252,-361.8581848,-278.0570984,-319.2829895,-396.0323486,-393.1279297,-340.3517151,-231.5478973,-335.5272522,-393.4735107,-610.0872803,-372.3570557,-351.60672,-685.1118774,-451.1098633,-178.5484467
1521,-230.876358,-229.3721313,-313.4462585,-294.7614441,-427.2633972,-339.7252197,-645.786377,-276.8881531,-289.2060242,-322.8959656,-401.5669556,-392.7529602,-339.4206543,-229.3721313,-337.3714905,-367.8634949,-609.2421265,-372.2100525,-353.7878723,-686.3323364,-450.5220337,-180.776001
1522,-237.3178253,-225.4216614,-318.145752,-299.7232361,-428.1567688,-342.3240967,-645.8088989,-262.6367798,-293.7954407,-324.6891174,-401.5250854,-392.5305786,-339.1404724,-225.4216614,-346.0424805,-360.0429077,-609.8220825,-377.6307373,-356.5127869,-687.9060669,-454.3604736,-181.571106
1523,-245.4873505,-230.0279694,-316.8733521,-305.7612,-429.92453,-343.9204712,-645.8179321,-294.1410522,-300.0680237,-328.93573,-402.8471375,-395.8059387,-338.0878296,-230.0279694,-357.6778259,-357.1637573,-605.1714478,-380.2650452,-356.9255981,-689.3615112,-456.8120422,-183.5588837
1524,-253.6898346,-230.8549042,-327.4385986,-308.6833801,-438.159668,-341.5993958,-645.9106445,-314.0956116,-305.1504822,-334.2181702,-401.1109009,-397.4269409,-335.850769,-230.8549042,-367.5784302,-361.8825989,-599.5045166,-383.4737854,-357.5639954,-690.175293,-460.6276245,-190.0921478
1525,-261.3355103,-234.5380859,-337.9599915,-308.4580078,-438.9468994,-343.3227844,-645.9742432,-321.503418,-289.9653625,-338.0946045,-396.6216125,-398.405365,-330.0380249,-234.5380859,-375.4284973,-380.9261475,-599.8571167,-389.4425964,-360.5190735,-561.2583008,-460.4769592,-191.2229614
1526,-268.4506531,-238.153183,-336.653717,-308.3868408,-441.5542603,-341.0359802,-646.0316162,-329.4743347,-285.7780457,-336.940918,-392.8357849,-399.0602112,-334.5037231,-238.153183,-383.0751343,-416.942688,-599.4364014,-394.4940186,-334.9076843,-454.4394531,-461.7857666,-185.7229767
1527,-271.2275391,-242.7944641,-331.9796753,-317.2811584,-445.4059753,-339.1264954,-646.0951538,-338.6414795,-300.2368774,-338.796875,-394.3559265,-400.8474426,-340.6546936,-242.7944641,-385.8499146,-437.6974182,-599.3114624,-398.5143127,-285.6278381,-460.0014954,-461.7768555,-178.80867
1528,-275.2752686,-238.7092133,-331.5804443,-321.7746582,-451.2729187,-338.4103088,-646.1602173,-341.972229,-310.195282,-342.5952454,-396.4200439,-402.5058594,-337.940033,-238.7092133,-388.3833008,-443.6593628,-600.2806396,-398.4689026,-276.4316711,-584.3879395,-463.6611023,-178.5789642
1529,-276.0410767,-237.2421112,-331.743042,-325.5638428,-457.4194031,-338.5398254,-646.1766357,-348.9336243,-318.6048279,-328.812439,-401.5638733,-402.6185913,-336.3027954,-237.2421112,-389.3964539,-448.5322876,-594.6688232,-400.0793152,-291.8661804,-640.8781738,-463.8436584,-183.4063416
1530,-243.5752716,-235.4404449,-337.9097595,-327.1739807,-461.0198975,-338.4483948,-646.206604,-360.6986389,-318.8799438,-273.0632324,-399.3257751,-402.0701294,-338.2108765,-235.4404449,-389.4146729,-454.9859924,-587.2353516,-406.2262268,-299.3275757,-521.2172241,-466.4329529,-187.7670593
1531,-235.920517,-236.0168457,-341.8293457,-326.6893005,-463.1470032,-338.9428406,-646.2185669,-366.8916016,-324.6681824,-250.3500214,-396.0620422,-399.2875366,-337.9584351,-236.0168457,-386.8095398,-459.9793091,-589.7647095,-410.5265503,-301.8805237,-500.8561096,-468.6785889,-184.709198
1532,-251.9467468,-235.0078278,-346.1866455,-329.1962585,-466.1837769,-336.951355,-646.2141113,-371.7619019,-331.6020508,-248.5571747,-398.7200012,-398.4396362,-337.0188599,-235.0078278,-378.9214478,-466.7185669,-587.0124512,-413.9813538,-303.9375305,-568.9425049,-472.8825378,-181.2348938
1533,-261.5361328,-237.763916,-350.0592957,-337.0445862,-457.1618042,-335.5056763,-646.2474976,-378.0565491,-335.1451416,-252.9668579,-398.974823,-404.8081055,-337.6688538,-237.763916,-371.8547668,-443.1168823,-583.336792,-419.9567261,-312.4354248,-647.8169556,-473.1331177,-185.8206635
1534,-267.3309326,-239.2264099,-350.5074463,-341.0188904,-444.9343262,-334.467926,-646.3021851,-382.7622681,-340.2589417,-259.002594,-399.7531738,-406.3449097,-334.8799438,-239.2264099,-368.8804016,-400.581543,-583.9718018,-425.7241821,-318.5144958,-546.2372437,-474.7106018,-185.4587555
1535,-272.8199158,-241.8968048,-346.6160889,-345.3827209,-443.1110535,-338.4620972,-646.3791504,-322.5898743,-348.1650391,-261.3621521,-400.8890991,-407.4971924,-335.7373962,-241.8968048,-372.9639587,-394.8449097,-586.2713623,-434.2531433,-325.430603,-500.4914856,-475.3503723,-193.5803223
1536,-280.3130798,-249.1169586,-343.0181885,-350.9821472,-446.1853943,-337.0594177,-646.4530029,-278.967926,-354.0559998,-267.6940613,-396.8574524,-404.9075317,-337.1564026,-249.1169586,-374.9346924,-426.9079285,-585.9093628,-443.3641052,-330.2062683,-540.8930664,-477.9532166,-204.5583038
1537,-285.1734009,-255.5935974,-341.1891479,-350.7272949,-449.4347534,-342.848938,-646.5377197,-285.0074463,-359.3431091,-272.2226257,-391.6173401,-403.456665,-339.5039673,-255.5935974,-372.3798523,-452.6481628,-576.2695313,-448.9638672,-334.3384094,-652.9718628,-477.6077271,-201.0908661
1538,-288.8163757,-257.1713257,-340.455719,-356.3297119,-448.8641968,-344.78125,-646.5863037,-308.255249,-365.8120422,-276.1478577,-382.6682739,-403.1176758,-337.7112427,-257.1713257,-369.4574585,-473.4241943,-572.4942017,-449.1020203,-340.6505737,-654.1984253,-478.6829224,-198.000473
1539,-295.7337341,-262.0828857,-344.004364,-361.9999084,-450.3420715,-343.4372253,-646.6099854,-312.7689514,-363.7492065,-280.4690552,-378.5767822,-399.1533203,-339.2966919,-262.0828857,-373.165802,-470.65448,-572.9217529,-450.9463806,-344.8471375,-657.0010376,-477.5048828,-192.7533112
1540,-244.9187164,-268.3421936,-348.3739014,-365.8781128,-457.1280518,-340.2309265,-646.593689,-322.2672729,-310.4295044,-282.6302185,-376.3864136,-383.1315308,-343.2172241,-268.3421936,-372.1970825,-360.1533203,-576.8484497,-455.3823547,-349.0915527,-661.0950317,-479.4497986,-191.8188477
1541,-203.3649292,-270.4172974,-348.8989258,-364.0234375,-460.259613,-339.7965088,-646.5790405,-334.4983215,-278.9758911,-284.3612671,-376.1136475,-380.6600647,-345.5769958,-270.4172974,-371.1697388,-272.4395447,-573.0700073,-459.1733093,-352.8041687,-660.3900146,-479.8717346,-195.7236023
1542,-204.0313721,-276.5988159,-350.3287659,-364.2562866,-463.645813,-334.937439,-646.5728149,-342.1519775,-247.735611,-290.5786438,-375.7580261,-379.1884155,-347.4803467,-276.5988159,-375.0278625,-255.8874512,-571.317688,-462.0784912,-358.5014038,-661.0001831,-481.1041565,-191.1262054
1543,-221.1989136,-280.5706177,-344.3447876,-362.3048706,-467.2753906,-340.6270752,-646.6098022,-345.8997498,-248.8526611,-292.8582153,-375.1250305,-349.059967,-348.9928894,-280.5706177,-383.3994751,-265.7565002,-563.8355713,-462.5598755,-359.0484619,-664.0095215,-483.5810547,-189.6839447
1544,-227.116684,-280.9662781,-340.0165405,-353.1726379,-471.4273071,-341.3199158,-646.6514893,-351.7914124,-280.5561218,-291.6014709,-378.1302795,-340.408844,-352.39151,-280.9662781,-381.0921021,-270.571991,-544.4291382,-466.333374,-357.4684143,-662.741272,-483.6859741,-191.6079559
1545,-231.1413727,-281.0480652,-339.7205811,-341.4278564,-477.4161987,-344.2234497,-646.7833252,-359.7328796,-289.5609131,-274.3294067,-380.2113037,-352.9980469,-357.3140564,-281.0480652,-379.317627,-279.120697,-535.5124512,-467.9042664,-357.5005493,-666.0026245,-483.2120056,-195.5965729
1546,-240.9941559,-284.2835999,-340.4734802,-331.8373108,-481.0209351,-342.253418,-646.8776855,-367.8183594,-295.5954285,-263.1141663,-387.4925537,-361.0732727,-361.539093,-284.2835999,-388.3299561,-284.2568359,-529.6222534,-465.0372314,-359.6818237,-665.6295166,-486.2455139,-194.7900848
1547,-249.6957245,-289.0918274,-348.257843,-328.5097351,-484.1115112,-343.6249084,-646.9526367,-377.2120361,-304.7415466,-276.3539124,-393.6224365,-364.7006226,-361.4885559,-289.0918274,-401.5601807,-290.4532471,-529.0579834,-463.6169128,-363.2079468,-544.8396606,-483.5796204,-190.7286682
1548,-255.9886169,-293.8663025,-352.6026001,-319.9851379,-476.3194885,-341.9072571,-647.0014038,-382.8214111,-310.8082886,-289.8528137,-395.70047,-363.3374023,-354.3459473,-293.8663025,-400.3939514,-298.1426086,-528.2739258,-462.8771667,-363.7763977,-509.7891846,-469.9550476,-189.162323
1549,-259.0978699,-296.8847351,-349.5488892,-316.4507141,-466.0173645,-343.9295349,-646.9944458,-379.1290894,-276.0075989,-297.0220337,-394.7490845,-369.7860107,-354.8230591,-296.8847351,-400.9129639,-300.575531,-526.0914307,-464.299408,-367.2558289,-542.3442383,-452.8558655,-184.3256378
1550,-261.7857056,-301.2403564,-348.1177979,-318.3677979,-464.4341125,-344.9053955,-646.9962158,-291.4420166,-241.0405731,-303.0735779,-390.3887939,-374.2860718,-352.0249329,-301.2403564,-408.1452332,-303.4825134,-522.5495605,-422.6639709,-369.4487305,-622.4682617,-445.6767273,-180.6175232
1551,-265.1418762,-306.8898315,-344.5838318,-315.1361084,-467.0705261,-345.2686768,-646.9908447,-253.3005371,-245.3418121,-310.1351624,-385.5326233,-377.4815979,-347.1312866,-306.8898315,-417.7758789,-309.241394,-521.8151245,-398.0403442,-371.1452637,-581.9539795,-451.8334961,-182.7698975
1552,-269.56604,-307.9343872,-342.6512451,-313.7517395,-471.6357117,-348.666748,-647.0140991,-269.5094604,-267.4798889,-313.758606,-386.2142029,-382.4360962,-341.1626587,-307.9343872,-422.6661682,-316.4201355,-520.9811401,-392.7203064,-363.4983826,-544.3140259,-457.9801636,-183.1624451
1553,-278.3657227,-313.3851624,-348.617218,-315.3862305,-475.5249023,-352.7522278,-647.0505371,-292.4394531,-276.2497864,-320.1759338,-385.646698,-384.3182373,-333.8987427,-313.3851624,-429.5358582,-317.8201599,-515.7617798,-399.5050659,-363.3093262,-553.5725098,-457.170929,-183.7864685
1554,-282.4490662,-310.6019287,-353.0084229,-316.8212585,-481.0710144,-348.8905945,-647.1498413,-301.4317627,-285.9963074,-325.0135193,-388.2560425,-383.8327942,-334.5919495,-310.6019287,-436.3654175,-318.9050293,-517.2494507,-406.396698,-370.3763428,-612.8928833,-458.9085083,-185.6938629
1555,-283.5372925,-298.5555725,-356.3547363,-315.5856323,-488.2666321,-352.5056152,-647.2064209,-305.5755005,-289.4411926,-327.4451599,-393.7475586,-385.7503052,-338.7330017,-298.5555725,-437.4021301,-324.2973022,-513.2678223,-410.7953796,-374.084137,-602.90802,-462.1766052,-187.5987244
1556,-286.1199036,-289.4230957,-363.5262146,-311.4868469,-491.3642883,-354.9164124,-647.2078857,-313.0030212,-295.7557678,-329.4384155,-390.7867737,-389.0802002,-342.2109375,-289.4230957,-440.2067261,-328.8194275,-512.1165771,-415.3322754,-371.4161987,-558.40802,-465.9600525,-191.864212
1557,-287.755249,-285.2860107,-364.9952393,-303.5955505,-492.6394348,-350.2051086,-647.1894531,-319.0167236,-280.2471619,-333.8060608,-392.0622253,-392.749054,-342.2199707,-285.2860107,-446.6392517,-333.1564636,-505.8149109,-419.6182251,-371.343689,-551.8449707,-471.0439453,-198.7557831
1558,-288.3412476,-280.7647705,-364.0602112,-301.291748,-497.6898804,-342.3127747,-647.2416382,-325.7813416,-257.5142517,-334.2287598,-390.8705444,-353.8529968,-343.9040222,-280.7647705,-457.3477173,-339.2575684,-501.84021,-425.2220764,-373.9177551,-595.8847656,-475.4583435,-196.7122803
1559,-280.4992371,-278.6227112,-367.5053101,-297.7463684,-501.9715881,-340.9336243,-647.2975464,-333.4051514,-264.2247009,-313.6365051,-390.7258606,-329.3046265,-347.4779053,-278.6227112,-460.2427673,-344.6508789,-500.4820862,-426.2072754,-377.0577393,-624.6698608,-478.2422485,-193.1625824
1560,-252.7388306,-266.6097107,-371.9912415,-291.6687622,-503.2449036,-344.6689453,-647.3224487,-340.2736511,-280.3805542,-304.9035339,-392.6862488,-344.2304993,-354.7461853,-266.6097107,-458.2187805,-345.9204712,-500.8099976,-426.6857605,-381.0918884,-621.4657593,-480.9460144,-187.1205597
1561,-244.5235901,-257.4223938,-373.1911316,-277.1541138,-507.8235168,-347.4434509,-647.3519287,-343.3671265,-284.9606323,-285.7214355,-391.4571533,-360.9726563,-353.0975037,-257.4223938,-459.3762817,-346.8507385,-500.0362549,-429.3765259,-383.4421997,-627.8075562,-480.8256226,-185.7043457
1562,-255.1152191,-254.9572601,-365.644989,-259.1646423,-510.6575012,-354.2711487,-647.352478,-350.4160767,-288.0547485,-278.3058777,-385.8537903,-368.114624,-353.3183289,-254.9572601,-456.3519592,-349.2142944,-501.5032959,-433.1656189,-382.9738464,-626.5186768,-481.009552,-193.7979279
1563,-258.2660828,-254.0981598,-358.4041748,-245.2006073,-497.9507751,-355.1463318,-647.4108276,-331.2697144,-293.4635925,-291.2331848,-381.8201294,-370.593689,-352.9440002,-254.0981598,-449.6118774,-357.5916138,-507.1023254,-435.1691589,-384.7499695,-625.4562988,-487.2511902,-196.8173523
1564,-265.6346436,-249.3016205,-360.0993958,-241.9828186,-414.2286987,-360.2323914,-647.4341431,-299.4917297,-282.5499878,-301.1358032,-381.6951904,-367.9199524,-354.3373413,-249.3016205,-450.8087158,-376.3408203,-505.5127258,-435.4601746,-385.259552,-622.3045044,-489.842865,-193.3204193
1565,-273.0875549,-243.8097992,-360.8224792,-243.189621,-371.3933411,-363.0080872,-647.4249268,-298.3896179,-259.77771,-306.4692383,-383.3684387,-324.0753784,-348.2244873,-243.8097992,-451.4589233,-393.0679321,-501.1976929,-437.9665833,-385.8751221,-623.1231079,-492.7485046,-194.6499176
1566,-281.8104553,-239.4195404,-361.7140198,-247.4459839,-362.1690979,-358.4872437,-647.4015503,-316.0121155,-263.858551,-312.9000549,-386.2288513,-311.8941956,-344.4175415,-239.4195404,-458.9348145,-399.1595154,-501.5240784,-440.9525757,-389.2669373,-628.6593628,-493.0716248,-197.8344421
1567,-289.7383423,-236.7040405,-358.0154114,-246.8325653,-363.4096375,-352.6420288,-647.4060669,-323.8275757,-277.6697998,-318.3032227,-386.0486145,-330.96875,-349.6210022,-236.7040405,-468.3725281,-358.690155,-503.3748169,-442.1835938,-390.6400757,-632.355957,-495.427002,-200.7683716
1568,-292.6332397,-239.3719482,-353.4947205,-249.4726257,-372.5449524,-350.8833923,-647.4541016,-323.4480896,-286.1749573,-323.3331604,-387.8734436,-342.374115,-358.1523743,-239.3719482,-473.1202087,-305.7229919,-501.60849,-443.5718689,-392.0812988,-636.7460327,-495.618927,-194.5365753
1569,-294.1188965,-238.1962738,-352.0366516,-251.5417938,-381.9341125,-352.9340515,-647.4870605,-327.0145264,-292.1110535,-329.3174133,-385.5391235,-346.0085754,-357.806427,-238.1962738,-475.4656372,-303.7817383,-499.6659546,-447.2371826,-391.1832886,-640.7376099,-501.4824524,-189.4644775
1570,-277.9199219,-225.1174927,-345.8730469,-253.7986298,-387.596283,-354.3594055,-647.5673218,-332.1992188,-299.198761,-330.6407776,-383.8900146,-310.4125671,-354.934082,-225.1174927,-480.7745667,-318.6982117,-495.8862305,-449.5601196,-391.6097412,-637.1958008,-505.2308044,-185.5679626
1571,-272.6696167,-216.3480377,-346.4729919,-249.2577209,-389.5623474,-355.9956665,-647.6234741,-336.7316895,-307.3441162,-331.7344971,-385.1787109,-287.5547485,-353.4259033,-216.3480377,-484.0895996,-322.8737488,-493.9107971,-452.6122131,-393.5785828,-636.7041016,-505.3787842,-183.3853149
1572,-281.1674805,-210.4937439,-346.6654663,-256.8276062,-394.7982788,-353.5988159,-647.6555786,-343.228302,-313.0643616,-335.5151672,-388.7442017,-284.2519836,-357.3563538,-210.4937439,-486.4911804,-333.9826965,-496.401825,-456.1382446,-373.6596069,-642.1469727,-506.3630676,-186.1589813
1573,-294.4143677,-204.3476868,-345.6751709,-264.0522766,-402.9169922,-346.8344727,-647.6303711,-351.6442261,-317.7705078,-336.4676819,-391.549408,-279.1147766,-347.0423279,-204.3476868,-490.4413757,-340.7862244,-499.3515625,-458.7789307,-341.8508911,-642.1611328,-508.102356,-195.47229
1574,-301.6217651,-203.6269684,-346.5776672,-266.1869507,-409.5491333,-340.9270935,-647.5579834,-359.5883789,-245.0856018,-300.3766479,-382.7676392,-281.4821777,-340.56073,-203.6269684,-489.9237061,-347.4596863,-494.0596008,-460.7176819,-340.2085266,-634.9710083,-510.0150146,-193.1122284
1575,-304.3922729,-205.6400604,-346.9690247,-266.7700806,-410.368866,-345.098877,-647.5725098,-368.5481567,-200.4948883,-283.0487976,-375.585907,-287.4862366,-341.9545288,-205.6400604,-491.8572388,-356.4425049,-487.0947876,-461.3985291,-347.7157898,-635.74646,-506.4243164,-188.9805908
1576,-306.341156,-206.2627106,-346.296875,-265.8586731,-379.2565308,-344.7416382,-647.5776367,-376.6177368,-217.4591064,-299.3076782,-376.6326294,-292.3528137,-344.1472778,-206.2627106,-497.8199463,-362.0991821,-480.0259705,-459.7854004,-351.5011902,-645.4342041,-506.8771362,-184.8054199
1577,-307.7963257,-205.1294708,-345.4716797,-263.7048035,-351.2134399,-341.7198181,-647.5952148,-380.901123,-244.7027283,-312.4672241,-376.8647766,-297.4145203,-349.061554,-205.1294708,-498.694397,-354.7478638,-474.7093811,-460.5477295,-357.2504272,-652.4137573,-507.7971802,-186.5273743
1578,-310.5786438,-207.5710144,-345.5221252,-260.0270691,-345.967804,-342.1022034,-647.6095581,-298.7887573,-259.7848816,-320.7983093,-371.1741333,-300.4653931,-348.3869324,-207.5710144,-494.9919128,-329.4689331,-471.4185486,-457.8355713,-360.6985474,-646.1213379,-511.1343689,-196.2867432
1579,-315.2118835,-204.1152496,-343.3160095,-263.9741821,-346.8191833,-350.0062866,-647.6575928,-247.8844452,-270.2207031,-326.4450073,-369.9667358,-301.6935425,-350.5488892,-204.1152496,-495.9475708,-325.7364807,-471.6826782,-459.306488,-360.68927,-645.8375244,-512.9233398,-198.1956329
1580,-299.3979492,-206.4854736,-342.4098816,-266.5128479,-351.2945557,-352.4634705,-647.7559204,-250.9065552,-276.7472534,-333.0944519,-371.4076538,-307.0447083,-356.1986084,-206.4854736,-498.6567993,-337.4488525,-472.7225037,-463.2993469,-361.246582,-651.9370117,-510.6702271,-196.5163116
1581,-268.4093933,-208.7508087,-341.2728882,-269.266571,-357.2521362,-348.776947,-647.8265991,-274.0027466,-280.895752,-340.0918274,-370.7714539,-311.5674438,-359.6452637,-208.7508087,-500.4740601,-346.2122192,-468.9983215,-466.721405,-362.9981079,-650.1503296,-509.6078491,-191.9973602
1582,-263.4564819,-203.390213,-339.1939087,-267.6664429,-361.5938721,-346.0272827,-647.8384399,-283.5800781,-234.134552,-345.2104797,-373.3778381,-299.1271362,-362.8288879,-203.390213,-501.4770508,-352.8254089,-473.2583618,-474.0069885,-363.7649231,-647.9465942,-510.4884338,-186.5839539
